"","SUMLEV","STATE","COUNTY","TRACT","PUMA","CenTrN","GEOID10","AFFGEOID10","CLASS","SEXLEVEL","SEX","DIS","CDF","Range0","Range1"
"2405",140,24,31,"703206",1005,802,24031703206,"1400000US24031703206",1,"Male",1700,0.493898895990703,0.493898895990703,0,0.493899402091807
"2406",140,24,31,"703206",1005,802,24031703206,"1400000US24031703206",2,"Female",1742,0.506101104009297,1,0.493899402091807,1
"2407",140,24,31,"703207",1005,803,24031703207,"1400000US24031703207",0,"Total",5646,0,0,0,0
"2408",140,24,31,"703207",1005,803,24031703207,"1400000US24031703207",1,"Male",2743,0.485830676585193,0.485830676585193,0,0.485831190754517
"2409",140,24,31,"703207",1005,803,24031703207,"1400000US24031703207",2,"Female",2903,0.514169323414807,1,0.485831190754517,1
"2410",140,24,31,"703208",1006,804,24031703208,"1400000US24031703208",0,"Total",5301,0,0,0,0
"2411",140,24,31,"703208",1006,804,24031703208,"1400000US24031703208",1,"Male",2558,0.482550462176948,0.482550462176948,0,0.482550979626485
"2412",140,24,31,"703208",1006,804,24031703208,"1400000US24031703208",2,"Female",2743,0.517449537823052,1,0.482550979626485,1
"2413",140,24,31,"703209",1005,805,24031703209,"1400000US24031703209",0,"Total",5526,0,0,0,0
"2414",140,24,31,"703209",1005,805,24031703209,"1400000US24031703209",1,"Male",2658,0.48099891422367,0.48099891422367,0,0.480999433224756
"2415",140,24,31,"703209",1005,805,24031703209,"1400000US24031703209",2,"Female",2868,0.51900108577633,1,0.480999433224756,1
"2416",140,24,31,"703210",1006,806,24031703210,"1400000US24031703210",0,"Total",3282,0,0,0,0
"2417",140,24,31,"703210",1006,806,24031703210,"1400000US24031703210",1,"Male",1568,0.47775746496039,0.47775746496039,0,0.477757987202925
"2418",140,24,31,"703210",1006,806,24031703210,"1400000US24031703210",2,"Female",1714,0.52224253503961,1,0.477757987202925,1
"2419",140,24,31,"703212",1005,807,24031703212,"1400000US24031703212",0,"Total",7692,0,0,0,0
"2420",140,24,31,"703212",1005,807,24031703212,"1400000US24031703212",1,"Male",3678,0.478159126365055,0.478159126365055,0,0.478159648205928
"2421",140,24,31,"703212",1005,807,24031703212,"1400000US24031703212",2,"Female",4014,0.521840873634945,1,0.478159648205928,1
"2422",140,24,31,"703213",1005,808,24031703213,"1400000US24031703213",0,"Total",5887,0,0,0,0
"2423",140,24,31,"703213",1005,808,24031703213,"1400000US24031703213",1,"Male",2692,0.457278749787668,0.457278749787668,0,0.457279292508918
"2424",140,24,31,"703213",1005,808,24031703213,"1400000US24031703213",2,"Female",3195,0.542721250212332,1,0.457279292508918,1
"2425",140,24,31,"703214",1005,809,24031703214,"1400000US24031703214",0,"Total",6713,0,0,0,0
"2426",140,24,31,"703214",1005,809,24031703214,"1400000US24031703214",1,"Male",3170,0.472218084314018,0.472218084314018,0,0.472218612095933
"2427",140,24,31,"703214",1005,809,24031703214,"1400000US24031703214",2,"Female",3543,0.527781915685982,1,0.472218612095933,1
"2428",140,24,31,"703215",1005,810,24031703215,"1400000US24031703215",0,"Total",3074,0,0,0,0
"2429",140,24,31,"703215",1005,810,24031703215,"1400000US24031703215",1,"Male",1397,0.454456733897202,0.454456733897202,0,0.454457279440468
"2430",140,24,31,"703215",1005,810,24031703215,"1400000US24031703215",2,"Female",1677,0.545543266102798,1,0.454457279440468,1
"2431",140,24,31,"703216",1005,811,24031703216,"1400000US24031703216",0,"Total",3596,0,0,0,0
"2432",140,24,31,"703216",1005,811,24031703216,"1400000US24031703216",1,"Male",1365,0.379588431590656,0.379588431590656,0,0.379589052002225
"2433",140,24,31,"703216",1005,811,24031703216,"1400000US24031703216",2,"Female",2231,0.620411568409344,1,0.379589052002225,1
"2434",140,24,31,"703218",1005,812,24031703218,"1400000US24031703218",0,"Total",1899,0,0,0,0
"2435",140,24,31,"703218",1005,812,24031703218,"1400000US24031703218",1,"Male",583,0.307003686150606,0.307003686150606,0,0.307004379146919
"2436",140,24,31,"703218",1005,812,24031703218,"1400000US24031703218",2,"Female",1316,0.692996313849394,1,0.307004379146919,1
"2437",140,24,31,"703219",1005,813,24031703219,"1400000US24031703219",0,"Total",3257,0,0,0,0
"2438",140,24,31,"703219",1005,813,24031703219,"1400000US24031703219",1,"Male",1094,0.335891925084434,0.335891925084434,0,0.335892589192509
"2439",140,24,31,"703219",1005,813,24031703219,"1400000US24031703219",2,"Female",2163,0.664108074915566,1,0.335892589192509,1
"2440",140,24,31,"703220",1006,814,24031703220,"1400000US24031703220",0,"Total",4975,0,0,0,0
"2441",140,24,31,"703220",1006,814,24031703220,"1400000US24031703220",1,"Male",2157,0.43356783919598,0.43356783919598,0,0.433568405628141
"2442",140,24,31,"703220",1006,814,24031703220,"1400000US24031703220",2,"Female",2818,0.56643216080402,1,0.433568405628141,1
"2443",140,24,31,"703221",1006,815,24031703221,"1400000US24031703221",0,"Total",5143,0,0,0,0
"2444",140,24,31,"703221",1006,815,24031703221,"1400000US24031703221",1,"Male",2431,0.472681314407933,0.472681314407933,0,0.472681841726619
"2445",140,24,31,"703221",1006,815,24031703221,"1400000US24031703221",2,"Female",2712,0.527318685592067,1,0.472681841726619,1
"2446",140,24,31,"703301",1005,816,24031703301,"1400000US24031703301",0,"Total",4765,0,0,0,0
"2447",140,24,31,"703301",1005,816,24031703301,"1400000US24031703301",1,"Male",2459,0.516054564533054,0.516054564533054,0,0.516055048478489
"2448",140,24,31,"703301",1005,816,24031703301,"1400000US24031703301",2,"Female",2306,0.483945435466946,1,0.516055048478489,1
"2449",140,24,31,"703302",1005,817,24031703302,"1400000US24031703302",0,"Total",4273,0,0,0,0
"2450",140,24,31,"703302",1005,817,24031703302,"1400000US24031703302",1,"Male",2210,0.517201029721507,0.517201029721507,0,0.517201512520477
"2451",140,24,31,"703302",1005,817,24031703302,"1400000US24031703302",2,"Female",2063,0.482798970278493,1,0.517201512520477,1
"2452",140,24,31,"703401",1005,818,24031703401,"1400000US24031703401",0,"Total",5569,0,0,0,0
"2453",140,24,31,"703401",1005,818,24031703401,"1400000US24031703401",1,"Male",2762,0.49595977733884,0.49595977733884,0,0.495960281379063
"2454",140,24,31,"703401",1005,818,24031703401,"1400000US24031703401",2,"Female",2807,0.50404022266116,1,0.495960281379063,1
"2455",140,24,31,"703402",1005,819,24031703402,"1400000US24031703402",0,"Total",3805,0,0,0,0
"2456",140,24,31,"703402",1005,819,24031703402,"1400000US24031703402",1,"Male",1938,0.509329829172142,0.509329829172142,0,0.509330319842313
"2457",140,24,31,"703402",1005,819,24031703402,"1400000US24031703402",2,"Female",1867,0.490670170827858,1,0.509330319842313,1
"2458",140,24,31,"703403",1005,820,24031703403,"1400000US24031703403",0,"Total",3683,0,0,0,0
"2459",140,24,31,"703403",1005,820,24031703403,"1400000US24031703403",1,"Male",1862,0.505566114580505,0.505566114580505,0,0.50556660901439
"2460",140,24,31,"703403",1005,820,24031703403,"1400000US24031703403",2,"Female",1821,0.494433885419495,1,0.50556660901439,1
"2461",140,24,31,"703404",1005,821,24031703404,"1400000US24031703404",0,"Total",3240,0,0,0,0
"2462",140,24,31,"703404",1005,821,24031703404,"1400000US24031703404",1,"Male",1638,0.505555555555556,0.505555555555556,0,0.50555605
"2463",140,24,31,"703404",1005,821,24031703404,"1400000US24031703404",2,"Female",1602,0.494444444444444,1,0.50555605,1
"2464",140,24,31,"703501",1005,822,24031703501,"1400000US24031703501",0,"Total",6640,0,0,0,0
"2465",140,24,31,"703501",1005,822,24031703501,"1400000US24031703501",1,"Male",3265,0.49171686746988,0.49171686746988,0,0.491717375753012
"2466",140,24,31,"703501",1005,822,24031703501,"1400000US24031703501",2,"Female",3375,0.50828313253012,1,0.491717375753012,1
"2467",140,24,31,"703502",1005,823,24031703502,"1400000US24031703502",0,"Total",2929,0,0,0,0
"2468",140,24,31,"703502",1005,823,24031703502,"1400000US24031703502",1,"Male",1391,0.474906111300785,0.474906111300785,0,0.474906636394674
"2469",140,24,31,"703502",1005,823,24031703502,"1400000US24031703502",2,"Female",1538,0.525093888699215,1,0.474906636394674,1
"2470",140,24,31,"703601",1005,824,24031703601,"1400000US24031703601",0,"Total",4640,0,0,0,0
"2471",140,24,31,"703601",1005,824,24031703601,"1400000US24031703601",1,"Male",2186,0.471120689655172,0.471120689655173,0,0.471121218534483
"2472",140,24,31,"703601",1005,824,24031703601,"1400000US24031703601",2,"Female",2454,0.528879310344828,1,0.471121218534483,1
"2473",140,24,31,"703602",1005,825,24031703602,"1400000US24031703602",0,"Total",2919,0,0,0,0
"2474",140,24,31,"703602",1005,825,24031703602,"1400000US24031703602",1,"Male",1419,0.486125385405961,0.486125385405961,0,0.486125899280575
"2475",140,24,31,"703602",1005,825,24031703602,"1400000US24031703602",2,"Female",1500,0.513874614594039,1,0.486125899280575,1
"2476",140,24,31,"703701",1005,826,24031703701,"1400000US24031703701",0,"Total",4175,0,0,0,0
"2477",140,24,31,"703701",1005,826,24031703701,"1400000US24031703701",1,"Male",2149,0.514730538922156,0.514730538922156,0,0.514731024191617
"2478",140,24,31,"703701",1005,826,24031703701,"1400000US24031703701",2,"Female",2026,0.485269461077844,1,0.514731024191617,1
"2479",140,24,31,"703702",1005,827,24031703702,"1400000US24031703702",0,"Total",4040,0,0,0,0
"2480",140,24,31,"703702",1005,827,24031703702,"1400000US24031703702",1,"Male",2051,0.507673267326733,0.507673267326733,0,0.507673759653466
"2481",140,24,31,"703702",1005,827,24031703702,"1400000US24031703702",2,"Female",1989,0.492326732673267,1,0.507673759653466,1
"2482",140,24,31,"703800",1005,828,24031703800,"1400000US24031703800",0,"Total",2943,0,0,0,0
"2483",140,24,31,"703800",1005,828,24031703800,"1400000US24031703800",1,"Male",1456,0.494733265375467,0.494733265375467,0,0.494733770642202
"2484",140,24,31,"703800",1005,828,24031703800,"1400000US24031703800",2,"Female",1487,0.505266734624533,1,0.494733770642202,1
"2485",140,24,31,"703901",1007,829,24031703901,"1400000US24031703901",0,"Total",2957,0,0,0,0
"2486",140,24,31,"703901",1007,829,24031703901,"1400000US24031703901",1,"Male",1398,0.472776462631045,0.472776462631045,0,0.472776989854582
"2487",140,24,31,"703901",1007,829,24031703901,"1400000US24031703901",2,"Female",1559,0.527223537368955,1,0.472776989854582,1
"2488",140,24,31,"703902",1005,830,24031703902,"1400000US24031703902",0,"Total",7185,0,0,0,0
"2489",140,24,31,"703902",1005,830,24031703902,"1400000US24031703902",1,"Male",3490,0.485734168406402,0.485734168406402,0,0.485734682672234
"2490",140,24,31,"703902",1005,830,24031703902,"1400000US24031703902",2,"Female",3695,0.514265831593598,1,0.485734682672234,1
"2491",140,24,31,"704000",1007,831,24031704000,"1400000US24031704000",0,"Total",6799,0,0,0,0
"2492",140,24,31,"704000",1007,831,24031704000,"1400000US24031704000",1,"Male",3223,0.474040300044124,0.474040300044124,0,0.474040826003824
"2493",140,24,31,"704000",1007,831,24031704000,"1400000US24031704000",2,"Female",3576,0.525959699955876,1,0.474040826003824,1
"2494",140,24,31,"704100",1005,832,24031704100,"1400000US24031704100",0,"Total",4661,0,0,0,0
"2495",140,24,31,"704100",1005,832,24031704100,"1400000US24031704100",1,"Male",2186,0.468998069083888,0.468998069083888,0,0.468998600085818
"2496",140,24,31,"704100",1005,832,24031704100,"1400000US24031704100",2,"Female",2475,0.531001930916112,1,0.468998600085818,1
"2497",140,24,31,"704200",1005,833,24031704200,"1400000US24031704200",0,"Total",2213,0,0,0,0
"2498",140,24,31,"704200",1005,833,24031704200,"1400000US24031704200",1,"Male",1053,0.47582467239042,0.47582467239042,0,0.475825196565748
"2499",140,24,31,"704200",1005,833,24031704200,"1400000US24031704200",2,"Female",1160,0.52417532760958,1,0.475825196565748,1
"2500",140,24,31,"704300",1005,834,24031704300,"1400000US24031704300",0,"Total",3835,0,0,0,0
"2501",140,24,31,"704300",1005,834,24031704300,"1400000US24031704300",1,"Male",1820,0.474576271186441,0.474576271186441,0,0.47457679661017
"2502",140,24,31,"704300",1005,834,24031704300,"1400000US24031704300",2,"Female",2015,0.525423728813559,1,0.47457679661017,1
"2503",140,24,31,"704401",1004,835,24031704401,"1400000US24031704401",0,"Total",3086,0,0,0,0
"2504",140,24,31,"704401",1004,835,24031704401,"1400000US24031704401",1,"Male",1483,0.480557355800389,0.480557355800389,0,0.480557875243033
"2505",140,24,31,"704401",1004,835,24031704401,"1400000US24031704401",2,"Female",1603,0.519442644199611,1,0.480557875243033,1
"2506",140,24,31,"704403",1004,836,24031704403,"1400000US24031704403",0,"Total",1510,0,0,0,0
"2507",140,24,31,"704403",1004,836,24031704403,"1400000US24031704403",1,"Male",629,0.416556291390728,0.416556291390728,0,0.416556874834437
"2508",140,24,31,"704403",1004,836,24031704403,"1400000US24031704403",2,"Female",881,0.583443708609272,1,0.416556874834437,1
"2509",140,24,31,"704404",1004,837,24031704404,"1400000US24031704404",0,"Total",5164,0,0,0,0
"2510",140,24,31,"704404",1004,837,24031704404,"1400000US24031704404",1,"Male",2404,0.465530596436871,0.465530596436871,0,0.465531130906274
"2511",140,24,31,"704404",1004,837,24031704404,"1400000US24031704404",2,"Female",2760,0.534469403563129,1,0.465531130906274,1
"2512",140,24,31,"704501",1004,838,24031704501,"1400000US24031704501",0,"Total",3592,0,0,0,0
"2513",140,24,31,"704501",1004,838,24031704501,"1400000US24031704501",1,"Male",1744,0.485523385300668,0.485523385300668,0,0.485523899777283
"2514",140,24,31,"704501",1004,838,24031704501,"1400000US24031704501",2,"Female",1848,0.514476614699332,1,0.485523899777283,1
"2515",140,24,31,"704502",1004,839,24031704502,"1400000US24031704502",0,"Total",2677,0,0,0,0
"2516",140,24,31,"704502",1004,839,24031704502,"1400000US24031704502",1,"Male",1304,0.487112439297721,0.487112439297721,0,0.487112952185282
"2517",140,24,31,"704502",1004,839,24031704502,"1400000US24031704502",2,"Female",1373,0.512887560702279,1,0.487112952185282,1
"2518",140,24,31,"704503",1004,840,24031704503,"1400000US24031704503",0,"Total",3931,0,0,0,0
"2519",140,24,31,"704503",1004,840,24031704503,"1400000US24031704503",1,"Male",1937,0.492749936402951,0.492749936402951,0,0.492750443653014
"2520",140,24,31,"704503",1004,840,24031704503,"1400000US24031704503",2,"Female",1994,0.507250063597049,1,0.492750443653014,1
"2521",140,24,31,"704600",1004,841,24031704600,"1400000US24031704600",0,"Total",5079,0,0,0,0
"2522",140,24,31,"704600",1004,841,24031704600,"1400000US24031704600",1,"Male",2396,0.471746406772987,0.471746406772987,0,0.47174693502658
"2523",140,24,31,"704600",1004,841,24031704600,"1400000US24031704600",2,"Female",2683,0.528253593227013,1,0.47174693502658,1
"2524",140,24,31,"704700",1004,842,24031704700,"1400000US24031704700",0,"Total",3858,0,0,0,0
"2525",140,24,31,"704700",1004,842,24031704700,"1400000US24031704700",1,"Male",1857,0.481337480559876,0.481337480559876,0,0.481337999222395
"2526",140,24,31,"704700",1004,842,24031704700,"1400000US24031704700",2,"Female",2001,0.518662519440124,1,0.481337999222395,1
"2527",140,24,31,"704803",1004,843,24031704803,"1400000US24031704803",0,"Total",3326,0,0,0,0
"2528",140,24,31,"704803",1004,843,24031704803,"1400000US24031704803",1,"Male",1476,0.44377630787733,0.44377630787733,0,0.443776864101022
"2529",140,24,31,"704803",1004,843,24031704803,"1400000US24031704803",2,"Female",1850,0.55622369212267,1,0.443776864101022,1
"2530",140,24,31,"704804",1004,844,24031704804,"1400000US24031704804",0,"Total",1508,0,0,0,0
"2531",140,24,31,"704804",1004,844,24031704804,"1400000US24031704804",1,"Male",677,0.44893899204244,0.44893899204244,0,0.448939543103448
"2532",140,24,31,"704804",1004,844,24031704804,"1400000US24031704804",2,"Female",831,0.55106100795756,1,0.448939543103448,1
"2533",140,24,31,"704805",1004,845,24031704805,"1400000US24031704805",0,"Total",1865,0,0,0,0
"2534",140,24,31,"704805",1004,845,24031704805,"1400000US24031704805",1,"Male",838,0.449329758713137,0.449329758713137,0,0.449330309383378
"2535",140,24,31,"704805",1004,845,24031704805,"1400000US24031704805",2,"Female",1027,0.550670241286863,1,0.449330309383378,1
"2536",140,24,31,"704806",1004,846,24031704806,"1400000US24031704806",0,"Total",2780,0,0,0,0
"2537",140,24,31,"704806",1004,846,24031704806,"1400000US24031704806",1,"Male",1343,0.483093525179856,0.483093525179856,0,0.483094042086331
"2538",140,24,31,"704806",1004,846,24031704806,"1400000US24031704806",2,"Female",1437,0.516906474820144,1,0.483094042086331,1
"2539",140,24,31,"705000",1004,847,24031705000,"1400000US24031705000",0,"Total",4465,0,0,0,0
"2540",140,24,31,"705000",1004,847,24031705000,"1400000US24031705000",1,"Male",2179,0.488017917133259,0.488017917133259,0,0.488018429115342
"2541",140,24,31,"705000",1004,847,24031705000,"1400000US24031705000",2,"Female",2286,0.511982082866741,1,0.488018429115342,1
"2542",140,24,31,"705100",1004,848,24031705100,"1400000US24031705100",0,"Total",5090,0,0,0,0
"2543",140,24,31,"705100",1004,848,24031705100,"1400000US24031705100",1,"Male",2305,0.452848722986248,0.452848722986248,0,0.452849270137525
"2544",140,24,31,"705100",1004,848,24031705100,"1400000US24031705100",2,"Female",2785,0.547151277013752,1,0.452849270137525,1
"2545",140,24,31,"705200",1004,849,24031705200,"1400000US24031705200",0,"Total",3270,0,0,0,0
"2546",140,24,31,"705200",1004,849,24031705200,"1400000US24031705200",1,"Male",1575,0.481651376146789,0.481651376146789,0,0.481651894495413
"2547",140,24,31,"705200",1004,849,24031705200,"1400000US24031705200",2,"Female",1695,0.518348623853211,1,0.481651894495413,1
"2548",140,24,31,"705300",1004,850,24031705300,"1400000US24031705300",0,"Total",1895,0,0,0,0
"2549",140,24,31,"705300",1004,850,24031705300,"1400000US24031705300",1,"Male",914,0.482321899736148,0.482321899736148,0,0.482322417414248
"2550",140,24,31,"705300",1004,850,24031705300,"1400000US24031705300",2,"Female",981,0.517678100263852,1,0.482322417414248,1
"2551",140,24,31,"705400",1004,851,24031705400,"1400000US24031705400",0,"Total",2824,0,0,0,0
