,X,CensusTrct,INCOME,CLASS,N_return,N_single,N_joint,N_head,N_dpnd,INC,INC_R,DIS,CDF,Range0,Range1
3758,10494,24025301202,"$100,000 under $200,000",5,3410,360,2850,160,3270,19760,2407,0.331908439,0.912713734,0.580805627,0.912713821
3759,10504,24025301202,"$200,000 or more",6,420,30,380,0,390,5290,632,0.087148373,0.999862107,0.912713821,1
3760,10445,24025301204,Total,0,15110,7040,5970,1690,8840,29510,3799,0,0,0,0
3761,10455,24025301204,"$1 under $25,000",1,3870,3070,320,420,1030,5160,664,0.174782838,0.174782838,0,0.174782997
3762,10465,24025301204,"$25,000 under $50,000",2,2960,1800,510,530,1340,4690,604,0.158989208,0.333772045,0.174782997,0.333772196
3763,10475,24025301204,"$50,000 under $75,000",3,2430,1200,750,380,1360,4440,572,0.150565938,0.484337984,0.333772196,0.484338138
3764,10485,24025301204,"$75,000 under $100,000",4,2020,580,1160,200,1450,4550,586,0.154251119,0.638589102,0.484338138,0.638589424
3765,10495,24025301204,"$100,000 under $200,000",5,3410,360,2850,160,3270,9490,1222,0.321663596,0.960252698,0.638589424,0.960252738
3766,10505,24025301204,"$200,000 or more",6,420,30,380,0,390,1180,152,0.040010529,1.000263227,0.960252738,1
3767,10446,24025301205,Total,0,15110,7040,5970,1690,8840,29510,4381,0,0,0,0
3768,10456,24025301205,"$1 under $25,000",1,3870,3070,320,420,1030,5160,766,0.174845926,0.174845926,0,0.174846084
3769,10466,24025301205,"$25,000 under $50,000",2,2960,1800,510,530,1340,4690,696,0.158867838,0.333713764,0.174846084,0.333713914
3770,10476,24025301205,"$50,000 under $75,000",3,2430,1200,750,380,1360,4440,659,0.150422278,0.484136042,0.333713914,0.484136196
3771,10486,24025301205,"$75,000 under $100,000",4,2020,580,1160,200,1450,4550,676,0.154302671,0.638438713,0.484136196,0.638439034
3772,10496,24025301205,"$100,000 under $200,000",5,3410,360,2850,160,3270,9490,1409,0.321616069,0.960054782,0.638439034,0.960054822
3773,10506,24025301205,"$200,000 or more",6,420,30,380,0,390,1180,175,0.039945218,1,0.960054822,1
3774,1142,24025301301,Total,0,11440,5330,2800,2950,8380,38510,4567,0,0,0,0
3775,1143,24025301301,"$1 under $25,000",1,4620,2880,350,1310,2880,11020,1144,0.250492665,0.250492665,0,0.250492891
3776,1144,24025301301,"$25,000 under $50,000",2,3230,1430,530,1110,2760,9530,1031,0.225749945,0.47624261,0.250492891,0.47624277
3777,1145,24025301301,"$50,000 under $75,000",3,1610,660,540,340,1160,5950,729,0.159623385,0.635865995,0.47624277,0.635866121
3778,1146,24025301301,"$75,000 under $100,000",4,990,230,590,130,770,4530,573,0.125465295,0.76133129,0.635866121,0.761331499
3779,1147,24025301301,"$100,000 under $200,000",5,920,130,730,60,770,6660,957,0.209546748,0.970878038,0.761331499,0.970878067
3780,1148,24025301301,"$200,000 or more",6,70,0,60,0,40,820,134,0.029340924,1.000218962,0.970878067,1
3781,11421,24025301302,Total,0,11440,5330,2800,2950,8380,38510,7308,0,0,0,0
3782,11431,24025301302,"$1 under $25,000",1,4620,2880,350,1310,2880,11020,2547,0.348522167,0.348522167,0,0.348522453
3783,11441,24025301302,"$25,000 under $50,000",2,3230,1430,530,1110,2760,9530,2086,0.285440613,0.633962781,0.348522453,0.633962926
3784,11451,24025301302,"$50,000 under $75,000",3,1610,660,540,340,1160,5950,1065,0.145730706,0.779693487,0.633962926,0.77969359
3785,11461,24025301302,"$75,000 under $100,000",4,990,230,590,130,770,4530,759,0.103858785,0.883552271,0.77969359,0.883552381
3786,11471,24025301302,"$100,000 under $200,000",5,920,130,730,60,770,6660,798,0.109195402,0.992747674,0.883552381,0.992747681
3787,11481,24025301302,"$200,000 or more",6,70,0,60,0,40,820,53,0.007252326,1,0.992747681,1
3788,12962,24025301401,Total,0,8690,4070,3360,1030,4430,16250,7989,0,0,0,0
3789,12972,24025301401,"$1 under $25,000",1,2410,1800,270,280,630,3250,1598,0.200025034,0.200025034,0,0.20002523
3790,12982,24025301401,"$25,000 under $50,000",2,1970,1150,400,360,860,3170,1559,0.195143322,0.395168356,0.20002523,0.395168523
3791,12992,24025301401,"$50,000 under $75,000",3,1480,640,540,230,760,2710,1332,0.166729253,0.561897609,0.395168523,0.561897746
3792,13002,24025301401,"$75,000 under $100,000",4,1020,290,610,100,610,2220,1091,0.136562774,0.698460383,0.561897746,0.698460644
3793,13012,24025301401,"$100,000 under $200,000",5,1580,190,1320,60,1350,4240,2085,0.260983853,0.959444236,0.698460644,0.959444276
3794,13022,24025301401,"$200,000 or more",6,230,0,220,0,220,660,324,0.040555764,1,0.959444276,1
3795,12963,24025301402,Total,0,8690,4070,3360,1030,4430,16250,2307,0,0,0,0
3796,12973,24025301402,"$1 under $25,000",1,2410,1800,270,280,630,3250,461,0.199826615,0.199826615,0,0.19982681
3797,12983,24025301402,"$25,000 under $50,000",2,1970,1150,400,360,860,3170,450,0.195058518,0.394885132,0.19982681,0.394885299
3798,12993,24025301402,"$50,000 under $75,000",3,1480,640,540,230,760,2710,385,0.166883398,0.561768531,0.394885299,0.561768667
3799,13003,24025301402,"$75,000 under $100,000",4,1020,290,610,100,610,2220,315,0.136540962,0.698309493,0.561768667,0.698309754
3800,13013,24025301402,"$100,000 under $200,000",5,1580,190,1320,60,1350,4240,602,0.26094495,0.959254443,0.698309754,0.959254484
3801,13023,24025301402,"$200,000 or more",6,230,0,220,0,220,660,94,0.040745557,1,0.959254484,1
3802,11422,24025301601,Total,0,11440,5330,2800,2950,8380,38510,5871,0,0,0,0
3803,11432,24025301601,"$1 under $25,000",1,4620,2880,350,1310,2880,11020,2044,0.348151933,0.348151933,0,0.348152218
3804,11442,24025301601,"$25,000 under $50,000",2,3230,1430,530,1110,2760,9530,1674,0.285130301,0.633282235,0.348152218,0.633282381
3805,11452,24025301601,"$50,000 under $75,000",3,1610,660,540,340,1160,5950,856,0.145801397,0.779083631,0.633282381,0.779083735
3806,11462,24025301601,"$75,000 under $100,000",4,990,230,590,130,770,4530,610,0.103900528,0.882984159,0.779083735,0.882984269
3807,11472,24025301601,"$100,000 under $200,000",5,920,130,730,60,770,6660,644,0.109691705,0.992675864,0.882984269,0.992675872
3808,11482,24025301601,"$200,000 or more",6,70,0,60,0,40,820,44,0.007494464,1.000170329,0.992675872,1
3809,11423,24025301602,Total,0,11440,5330,2800,2950,8380,22260,6268,0,0,0,0
3810,11433,24025301602,"$1 under $25,000",1,4620,2880,350,1310,2880,7770,2188,0.349074665,0.349074665,0,0.349074951
3811,11443,24025301602,"$25,000 under $50,000",2,3230,1430,530,1110,2760,6360,1791,0.285737077,0.634811742,0.349074951,0.634811888
3812,11453,24025301602,"$50,000 under $75,000",3,1610,660,540,340,1160,3240,912,0.145500957,0.780312699,0.634811888,0.780312803
3813,11463,24025301602,"$75,000 under $100,000",4,990,230,590,130,770,2310,650,0.10370134,0.88401404,0.780312803,0.884014148
3814,11473,24025301602,"$100,000 under $200,000",5,920,130,730,60,770,2420,681,0.108647096,0.992661136,0.884014148,0.992661143
3815,11483,24025301602,"$200,000 or more",6,70,0,60,0,40,160,45,0.007179324,0.999840459,0.992661143,1
3816,10301,24025301702,Total,0,12010,5810,3720,2130,7200,80160,7877,0,0,0,0
3817,10311,24025301702,"$1 under $25,000",1,4300,2950,390,900,2060,20800,1906,0.241970293,0.241970293,0,0.241970512
3818,10321,24025301702,"$25,000 under $50,000",2,2950,1550,540,730,1850,17540,1720,0.218357243,0.460327536,0.241970512,0.460327705
3819,10331,24025301702,"$50,000 under $75,000",3,1730,710,640,290,1090,12240,1330,0.168846007,0.629173543,0.460327705,0.629173679
3820,10341,24025301702,"$75,000 under $100,000",4,1150,350,630,120,800,10280,1068,0.135584613,0.764758157,0.629173679,0.764758368
3821,10351,24025301702,"$100,000 under $200,000",5,1660,250,1320,90,1250,17300,1666,0.211501841,0.976259997,0.764758368,0.976260021
3822,10361,24025301702,"$200,000 or more",6,220,0,200,0,150,2000,186,0.023613051,0.999873048,0.976260021,1
3823,10447,24025301703,Total,0,15110,7040,5970,1690,8840,51770,4265,0,0,0,0
3824,10457,24025301703,"$1 under $25,000",1,3870,3070,320,420,1030,12930,768,0.18007034,0.18007034,0,0.180070503
3825,10467,24025301703,"$25,000 under $50,000",2,2960,1800,510,530,1340,11050,694,0.162719812,0.342790152,0.180070503,0.342790303
3826,10477,24025301703,"$50,000 under $75,000",3,2430,1200,750,380,1360,7680,641,0.150293083,0.493083236,0.342790303,0.493083388
3827,10487,24025301703,"$75,000 under $100,000",4,2020,580,1160,200,1450,6860,651,0.152637749,0.645720985,0.493083388,0.6457213
3828,10497,24025301703,"$100,000 under $200,000",5,3410,360,2850,160,3270,11910,1345,0.315357562,0.961078546,0.6457213,0.961078585
3829,10507,24025301703,"$200,000 or more",6,420,30,380,0,390,1340,167,0.03915592,1.000234467,0.961078585,1
3830,1072,24025301704,Total,0,14460,6310,6630,1240,9150,35770,2976,0,0,0,0
3831,1073,24025301704,"$1 under $25,000",1,3910,3280,300,280,680,6020,604,0.202956989,0.202956989,0,0.202957209
3832,1074,24025301704,"$25,000 under $50,000",2,2380,1470,490,340,910,4980,655,0.220094086,0.423051075,0.202957209,0.42305128
3833,1075,24025301704,"$50,000 under $75,000",3,1840,840,670,260,1000,4630,609,0.204637097,0.627688172,0.42305128,0.627688325
3834,1076,24025301704,"$75,000 under $100,000",4,1550,370,980,150,1120,4490,455,0.152889785,0.780577957,0.627688325,0.780578157
3835,1077,24025301704,"$100,000 under $200,000",5,3510,300,3000,180,3790,11430,595,0.199932796,0.980510753,0.780578157,0.980510772
3836,1078,24025301704,"$200,000 or more",6,1270,50,1190,30,1650,4220,56,0.018817204,0.999327957,0.980510772,1
3837,1086,24025302100,Total,0,1590,670,790,100,950,23950,1687,0,0,0,0
3838,1087,24025302100,"$1 under $25,000",1,410,340,40,20,60,4940,348,0.206283343,0.206283343,0,0.206283515
3839,1088,24025302100,"$25,000 under $50,000",2,270,160,60,50,110,4160,289,0.171310018,0.377593361,0.206283515,0.377593494
3840,1089,24025302100,"$50,000 under $75,000",3,200,90,90,0,100,3210,225,0.133372851,0.510966212,0.377593494,0.510966337
3841,1090,24025302100,"$75,000 under $100,000",4,170,40,120,30,110,2980,211,0.125074096,0.636040308,0.510966337,0.636040596
3842,1091,24025302100,"$100,000 under $200,000",5,390,40,340,0,380,6830,486,0.288085359,0.924125667,0.636040596,0.924125743
3843,1092,24025302100,"$200,000 or more",6,150,0,140,0,190,1830,128,0.075874333,1,0.924125743,1
3844,10302,24025302200,Total,0,12010,5810,3720,2130,7200,43370,3190,0,0,0,0
3845,10312,24025302200,"$1 under $25,000",1,4300,2950,390,900,2060,10920,860,0.269592476,0.269592476,0,0.269592689
3846,10322,24025302200,"$25,000 under $50,000",2,2950,1550,540,730,1850,8710,679,0.212852665,0.482445141,0.269592689,0.482445285
3847,10332,24025302200,"$50,000 under $75,000",3,1730,710,640,290,1090,6110,460,0.144200627,0.626645768,0.482445285,0.626645884
3848,10342,24025302200,"$75,000 under $100,000",4,1150,350,630,120,800,5130,369,0.115673981,0.742319749,0.626645884,0.742319966
3849,10352,24025302200,"$100,000 under $200,000",5,1660,250,1320,90,1250,10310,692,0.2169279,0.959247649,0.742319966,0.95924769
3850,10362,24025302200,"$200,000 or more",6,220,0,200,0,150,2190,131,0.041065831,1.00031348,0.95924769,1
3851,10303,24025302400,Total,0,12010,5810,3720,2130,7200,58850,39396,0,0,0,0
3852,10313,24025302400,"$1 under $25,000",1,4300,2950,390,900,2060,17150,11386,0.289014113,0.289014113,0,0.28901433
3853,10323,24025302400,"$25,000 under $50,000",2,2950,1550,540,730,1850,13040,8551,0.217052493,0.506066606,0.28901433,0.506066749
3854,10333,24025302400,"$50,000 under $75,000",3,1730,710,640,290,1090,8530,5627,0.14283176,0.648898365,0.506066749,0.648898465
3855,10343,24025302400,"$75,000 under $100,000",4,1150,350,630,120,800,6110,3930,0.09975632,0.748654686,0.648898465,0.748654852
3856,10353,24025302400,"$100,000 under $200,000",5,1660,250,1320,90,1250,10190,6546,0.166159001,0.914813687,0.748654852,0.914813772
3857,10363,24025302400,"$200,000 or more",6,220,0,200,0,150,3830,3356,0.085186313,1,0.914813772,1
3858,10304,24025302801,Total,0,12010,5810,3720,2130,7200,40070,3145,0,0,0,0
3859,10314,24025302801,"$1 under $25,000",1,4300,2950,390,900,2060,10420,865,0.275039746,0.275039746,0,0.275039962
3860,10324,24025302801,"$25,000 under $50,000",2,2950,1550,540,730,1850,8270,681,0.216534181,0.491573927,0.275039962,0.491574073
3861,10334,24025302801,"$50,000 under $75,000",3,1730,710,640,290,1090,5740,459,0.145945946,0.637519873,0.491574073,0.637519988
3862,10344,24025302801,"$75,000 under $100,000",4,1150,350,630,120,800,4710,362,0.115103339,0.752623211,0.637519988,0.752623424
3863,10354,24025302801,"$100,000 under $200,000",5,1660,250,1320,90,1250,9210,668,0.212400636,0.965023847,0.752623424,0.965023883
3864,10364,24025302801,"$200,000 or more",6,220,0,200,0,150,1720,111,0.035294118,1.000317965,0.965023883,1
3865,10305,24025302802,Total,0,12010,5810,3720,2130,7200,22580,4447,0,0,0,0
3866,10315,24025302802,"$1 under $25,000",1,4300,2950,390,900,2060,6690,1318,0.296379582,0.296379582,0,0.296379812
3867,10325,24025302802,"$25,000 under $50,000",2,2950,1550,540,730,1850,5210,1026,0.230717338,0.527096919,0.296379812,0.527097069
3868,10335,24025302802,"$50,000 under $75,000",3,1730,710,640,290,1090,3370,664,0.149314144,0.676411064,0.527097069,0.676411176
3869,10345,24025302802,"$75,000 under $100,000",4,1150,350,630,120,800,2530,498,0.111985608,0.788396672,0.676411176,0.788396859
3870,10355,24025302802,"$100,000 under $200,000",5,1660,250,1320,90,1250,4230,833,0.187317293,0.975713964,0.788396859,0.975713989
3871,10365,24025302802,"$200,000 or more",6,220,0,200,0,150,550,108,0.024286036,1,0.975713989,1
3872,10306,24025302901,Total,0,12010,5810,3720,2130,7200,22580,2311,0,0,0,0
3873,10316,24025302901,"$1 under $25,000",1,4300,2950,390,900,2060,6690,685,0.296408481,0.296408481,0,0.296408712
3874,10326,24025302901,"$25,000 under $50,000",2,2950,1550,540,730,1850,5210,533,0.230636088,0.527044569,0.296408712,0.527044719
3875,10336,24025302901,"$50,000 under $75,000",3,1730,710,640,290,1090,3370,345,0.149286023,0.676330593,0.527044719,0.676330705
3876,10346,24025302901,"$75,000 under $100,000",4,1150,350,630,120,800,2530,259,0.112072696,0.788403289,0.676330705,0.788403476
3877,10356,24025302901,"$100,000 under $200,000",5,1660,250,1320,90,1250,4230,433,0.187364777,0.975768066,0.788403476,0.97576809
3878,10366,24025302901,"$200,000 or more",6,220,0,200,0,150,550,56,0.024231934,1,0.97576809,1
3879,10307,24025302902,Total,0,12010,5810,3720,2130,7200,22580,5345,0,0,0,0
3880,10317,24025302902,"$1 under $25,000",1,4300,2950,390,900,2060,6690,1584,0.296351731,0.296351731,0,0.296351961
3881,10327,24025302902,"$25,000 under $50,000",2,2950,1550,540,730,1850,5210,1233,0.230682881,0.527034612,0.296351961,0.527034761
3882,10337,24025302902,"$50,000 under $75,000",3,1730,710,640,290,1090,3370,798,0.14929841,0.676333022,0.527034761,0.676333134
3883,10347,24025302902,"$75,000 under $100,000",4,1150,350,630,120,800,2530,599,0.112067353,0.788400374,0.676333134,0.788400561
3884,10357,24025302902,"$100,000 under $200,000",5,1660,250,1320,90,1250,4230,1001,0.18727783,0.975678204,0.788400561,0.975678228
3885,10367,24025302902,"$200,000 or more",6,220,0,200,0,150,550,130,0.024321796,1,0.975678228,1
3886,10721,24025303101,Total,0,14460,6310,6630,1240,9150,49270,5627,0,0,0,0
3887,10731,24025303101,"$1 under $25,000",1,3910,3280,300,280,680,7950,909,0.161542563,0.161542563,0,0.161542685
3888,10741,24025303101,"$25,000 under $50,000",2,2380,1470,490,340,910,5920,691,0.122800782,0.284343345,0.161542685,0.284343459
3889,10751,24025303101,"$50,000 under $75,000",3,1840,840,670,260,1000,5480,642,0.114092767,0.398436112,0.284343459,0.398436232
3890,10761,24025303101,"$75,000 under $100,000",4,1550,370,980,150,1120,5980,678,0.120490492,0.518926604,0.398436232,0.518926948
3891,10771,24025303101,"$100,000 under $200,000",5,3510,300,3000,180,3790,17220,1936,0.344055447,0.862982051,0.518926948,0.862982188
3892,10781,24025303101,"$200,000 or more",6,1270,50,1190,30,1650,6720,771,0.137017949,1,0.862982188,1
3893,10722,24025303102,Total,0,14460,6310,6630,1240,9150,36420,2196,0,0,0,0
3894,10732,24025303102,"$1 under $25,000",1,3910,3280,300,280,680,6050,342,0.155737705,0.155737705,0,0.155737834
3895,10742,24025303102,"$25,000 under $50,000",2,2380,1470,490,340,910,4800,284,0.129326047,0.285063752,0.155737834,0.285063866
3896,10752,24025303102,"$50,000 under $75,000",3,1840,840,670,260,1000,4280,249,0.113387978,0.39845173,0.285063866,0.398451855
3897,10762,24025303102,"$75,000 under $100,000",4,1550,370,980,150,1120,4400,273,0.12431694,0.52276867,0.398451855,0.522769007
3898,10772,24025303102,"$100,000 under $200,000",5,3510,300,3000,180,3790,12120,740,0.336976321,0.859744991,0.522769007,0.859745131
3899,10782,24025303102,"$200,000 or more",6,1270,50,1190,30,1650,4770,307,0.139799636,0.999544627,0.859745131,1
3900,1065,24025303201,Total,0,18530,8570,8000,1540,10720,63580,6235,0,0,0,0
3901,1066,24025303201,"$1 under $25,000",1,5070,4230,400,350,920,10570,1004,0.161026464,0.161026464,0,0.161026581
3902,1067,24025303201,"$25,000 under $50,000",2,3310,2050,650,500,1460,8510,730,0.117080994,0.278107458,0.161026581,0.278107566
3903,1068,24025303201,"$50,000 under $75,000",3,2520,1250,820,330,1180,7420,673,0.107939054,0.386046512,0.278107566,0.386046635
3904,1069,24025303201,"$75,000 under $100,000",4,2090,590,1250,180,1410,8020,772,0.123817161,0.509863673,0.386046635,0.509864032
3905,1070,24025303201,"$100,000 under $200,000",5,4470,400,3870,180,4560,22460,2239,0.359101844,0.868965517,0.509864032,0.868965648
3906,1071,24025303201,"$200,000 or more",6,1070,50,1010,0,1190,6600,818,0.131194868,1.000160385,0.868965648,1
3907,10651,24025303203,Total,0,18530,8570,8000,1540,10720,56140,3925,0,0,0,0
3908,10661,24025303203,"$1 under $25,000",1,5070,4230,400,350,920,9410,633,0.161273885,0.161273885,0,0.161274001
3909,10671,24025303203,"$25,000 under $50,000",2,3310,2050,650,500,1460,7530,453,0.115414013,0.276687898,0.161274001,0.276688004
3910,10681,24025303203,"$50,000 under $75,000",3,2520,1250,820,330,1180,6440,415,0.105732484,0.382420382,0.276688004,0.382420505
3911,10691,24025303203,"$75,000 under $100,000",4,2090,590,1250,180,1410,7060,484,0.123312102,0.505732484,0.382420505,0.505732844
3912,10701,24025303203,"$100,000 under $200,000",5,4470,400,3870,180,4560,19830,1412,0.359745223,0.865477707,0.505732844,0.865477842
3913,10711,24025303203,"$200,000 or more",6,1070,50,1010,0,1190,5870,529,0.13477707,1.000254777,0.865477842,1
3914,10652,24025303204,Total,0,18530,8570,8000,1540,10720,56140,4644,0,0,0,0
3915,10662,24025303204,"$1 under $25,000",1,5070,4230,400,350,920,9410,750,0.161498708,0.161498708,0,0.161498824
3916,10672,24025303204,"$25,000 under $50,000",2,3310,2050,650,500,1460,7530,539,0.116063738,0.277562446,0.161498824,0.277562552
3917,10682,24025303204,"$50,000 under $75,000",3,2520,1250,820,330,1180,6440,493,0.106158484,0.38372093,0.277562552,0.383721054
3918,10692,24025303204,"$75,000 under $100,000",4,2090,590,1250,180,1410,7060,573,0.123385013,0.507105943,0.383721054,0.507106303
