"","SUMLEV","STATE","COUNTY","TRACT","PUMA","CenTrN","GEOID10","AFFGEOID10","CLASS","HHTLEVEL","HHT","DIS","CDF","Range0","Range1"
"1052",140,24,5,400500,507,132,"24005400500","1400000US24005400500",3,"OthFemale",49,0.0574443141852286,0.810082063305979,0.752637806565065,0.810082121922626
"1053",140,24,5,400500,507,132,"24005400500","1400000US24005400500",4,"NonfMalone",50,0.0586166471277843,0.868698710433763,0.810082121922626,0.868698724501758
"1054",140,24,5,400500,507,132,"24005400500","1400000US24005400500",5,"NonfMNalone",12,0.0140679953106682,0.882766705744432,0.868698724501758,0.882766811254396
"1055",140,24,5,400500,507,132,"24005400500","1400000US24005400500",6,"NonfFalone",90,0.105509964830012,0.988276670574443,0.882766811254396,0.988276682297773
"1056",140,24,5,400500,507,132,"24005400500","1400000US24005400500",7,"NonfFNalone",10,0.0117233294255569,1,0.988276682297773,1
"1057",140,24,5,400600,507,133,"24005400600","1400000US24005400600",0,"Total",1214,0,0,0,0
"1058",140,24,5,400600,507,133,"24005400600","1400000US24005400600",1,"MarriedFamilyHH",483,0.397858319604613,0.397858319604613,0,0.397858364085667
"1059",140,24,5,400600,507,133,"24005400600","1400000US24005400600",2,"OthMale",54,0.0444810543657331,0.442339373970346,0.397858364085667,0.442339482701812
"1060",140,24,5,400600,507,133,"24005400600","1400000US24005400600",3,"OthFemale",132,0.108731466227348,0.551070840197694,0.442339482701812,0.551070984349259
"1061",140,24,5,400600,507,133,"24005400600","1400000US24005400600",4,"NonfMalone",175,0.144151565074135,0.695222405271829,0.551070984349259,0.695222457990115
"1062",140,24,5,400600,507,133,"24005400600","1400000US24005400600",5,"NonfMNalone",64,0.0527182866556837,0.747940691927512,0.695222457990115,0.747940892092257
"1063",140,24,5,400600,507,133,"24005400600","1400000US24005400600",6,"NonfFalone",243,0.200164744645799,0.948105436573311,0.747940892092257,0.948105488467875
"1064",140,24,5,400600,507,133,"24005400600","1400000US24005400600",7,"NonfFNalone",63,0.0518945634266886,1,0.948105488467875,1
"1065",140,24,5,400701,507,134,"24005400701","1400000US24005400701",0,"Total",1277,0,0,0,0
"1066",140,24,5,400701,507,134,"24005400701","1400000US24005400701",1,"MarriedFamilyHH",400,0.313234142521535,0.313234142521535,0,0.31323419733751
"1067",140,24,5,400701,507,134,"24005400701","1400000US24005400701",2,"OthMale",70,0.0548159749412686,0.368050117462803,0.31323419733751,0.368050277212216
"1068",140,24,5,400701,507,134,"24005400701","1400000US24005400701",3,"OthFemale",204,0.159749412685983,0.527799530148786,0.368050277212216,0.527799705559906
"1069",140,24,5,400701,507,134,"24005400701","1400000US24005400701",4,"NonfMalone",224,0.17541111981206,0.703210649960846,0.527799705559906,0.703210714173845
"1070",140,24,5,400701,507,134,"24005400701","1400000US24005400701",5,"NonfMNalone",82,0.0642129992169146,0.76742364917776,0.703210714173845,0.767423827721222
"1071",140,24,5,400701,507,134,"24005400701","1400000US24005400701",6,"NonfFalone",228,0.178543461237275,0.945967110415035,0.767423827721222,0.945967164447925
"1072",140,24,5,400701,507,134,"24005400701","1400000US24005400701",7,"NonfFNalone",69,0.0540328895849648,1,0.945967164447925,1
"1073",140,24,5,400702,507,135,"24005400702","1400000US24005400702",0,"Total",654,0,0,0,0
"1074",140,24,5,400702,507,135,"24005400702","1400000US24005400702",1,"MarriedFamilyHH",271,0.414373088685015,0.414373088685015,0,0.414373140672783
"1075",140,24,5,400702,507,135,"24005400702","1400000US24005400702",2,"OthMale",34,0.0519877675840979,0.466360856269113,0.414373140672783,0.466361018348624
"1076",140,24,5,400702,507,135,"24005400702","1400000US24005400702",3,"OthFemale",106,0.162079510703364,0.628440366972477,0.466361018348624,0.628440501529052
"1077",140,24,5,400702,507,135,"24005400702","1400000US24005400702",4,"NonfMalone",88,0.134556574923547,0.762996941896025,0.628440501529052,0.762996986238532
"1078",140,24,5,400702,507,135,"24005400702","1400000US24005400702",5,"NonfMNalone",29,0.0443425076452599,0.807339449541284,0.762996986238532,0.807339602446483
"1079",140,24,5,400702,507,135,"24005400702","1400000US24005400702",6,"NonfFalone",100,0.152905198776758,0.960244648318043,0.807339602446483,0.960244688073394
"1080",140,24,5,400702,507,135,"24005400702","1400000US24005400702",7,"NonfFNalone",26,0.0397553516819572,1,0.960244688073394,1
"1081",140,24,5,400800,507,136,"24005400800","1400000US24005400800",0,"Total",1086,0,0,0,0
"1082",140,24,5,400800,507,136,"24005400800","1400000US24005400800",1,"MarriedFamilyHH",438,0.403314917127072,0.403314917127072,0,0.403314984346225
"1083",140,24,5,400800,507,136,"24005400800","1400000US24005400800",2,"OthMale",73,0.067219152854512,0.470534069981584,0.403314984346225,0.470534228360958
"1084",140,24,5,400800,507,136,"24005400800","1400000US24005400800",3,"OthFemale",172,0.158379373848987,0.628913443830571,0.470534228360958,0.628913567219153
"1085",140,24,5,400800,507,136,"24005400800","1400000US24005400800",4,"NonfMalone",134,0.123388581952118,0.752302025782689,0.628913567219153,0.752302075506446
"1086",140,24,5,400800,507,136,"24005400800","1400000US24005400800",5,"NonfMNalone",54,0.0497237569060773,0.802025782688766,0.752302075506446,0.802025951197054
"1087",140,24,5,400800,507,136,"24005400800","1400000US24005400800",6,"NonfFalone",183,0.168508287292818,0.970534069981584,0.802025951197054,0.970534099447514
"1088",140,24,5,400800,507,136,"24005400800","1400000US24005400800",7,"NonfFNalone",32,0.0294659300184162,1,0.970534099447514,1
"1089",140,24,5,400900,507,137,"24005400900","1400000US24005400900",0,"Total",753,0,0,0,0
"1090",140,24,5,400900,507,137,"24005400900","1400000US24005400900",1,"MarriedFamilyHH",335,0.444887118193891,0.444887118193891,0,0.444887183266932
"1091",140,24,5,400900,507,137,"24005400900","1400000US24005400900",2,"OthMale",49,0.0650730411686587,0.50996015936255,0.444887183266932,0.50996030810093
"1092",140,24,5,400900,507,137,"24005400900","1400000US24005400900",3,"OthFemale",112,0.148738379814077,0.658698539176627,0.50996030810093,0.658698653386454
"1093",140,24,5,400900,507,137,"24005400900","1400000US24005400900",4,"NonfMalone",86,0.114209827357238,0.772908366533865,0.658698653386454,0.772908397078353
"1094",140,24,5,400900,507,137,"24005400900","1400000US24005400900",5,"NonfMNalone",23,0.0305444887118194,0.803452855245684,0.772908397078353,0.803453018592297
"1095",140,24,5,400900,507,137,"24005400900","1400000US24005400900",6,"NonfFalone",123,0.163346613545817,0.966799468791501,0.803453018592297,0.966799501992032
"1096",140,24,5,400900,507,137,"24005400900","1400000US24005400900",7,"NonfFNalone",25,0.0332005312084993,1,0.966799501992032,1
"1097",140,24,5,401000,507,138,"24005401000","1400000US24005401000",0,"Total",827,0,0,0,0
"1098",140,24,5,401000,507,138,"24005401000","1400000US24005401000",1,"MarriedFamilyHH",385,0.465538089480048,0.465538089480048,0,0.465538125755744
"1099",140,24,5,401000,507,138,"24005401000","1400000US24005401000",2,"OthMale",30,0.0362756952841596,0.501813784764208,0.465538125755744,0.501813889963724
"1100",140,24,5,401000,507,138,"24005401000","1400000US24005401000",3,"OthFemale",87,0.105199516324063,0.607013301088271,0.501813889963724,0.607013424425635
"1101",140,24,5,401000,507,138,"24005401000","1400000US24005401000",4,"NonfMalone",102,0.123337363966143,0.730350665054414,0.607013424425635,0.730350701330109
"1102",140,24,5,401000,507,138,"24005401000","1400000US24005401000",5,"NonfMNalone",30,0.0362756952841596,0.766626360338573,0.730350701330109,0.766626552599758
"1103",140,24,5,401000,507,138,"24005401000","1400000US24005401000",6,"NonfFalone",159,0.192261185006046,0.958887545344619,0.766626552599758,0.958887586457074
"1104",140,24,5,401000,507,138,"24005401000","1400000US24005401000",7,"NonfFNalone",34,0.0411124546553809,1,0.958887586457074,1
"1105",140,24,5,401101,507,139,"24005401101","1400000US24005401101",0,"Total",2320,0,0,0,0
"1106",140,24,5,401101,507,139,"24005401101","1400000US24005401101",1,"MarriedFamilyHH",944,0.406896551724138,0.406896551724138,0,0.406896608189655
"1107",140,24,5,401101,507,139,"24005401101","1400000US24005401101",2,"OthMale",131,0.0564655172413793,0.463362068965517,0.406896608189655,0.463362306465517
"1108",140,24,5,401101,507,139,"24005401101","1400000US24005401101",3,"OthFemale",551,0.2375,0.700862068965517,0.463362306465517,0.700862165517241
"1109",140,24,5,401101,507,139,"24005401101","1400000US24005401101",4,"NonfMalone",224,0.096551724137931,0.797413793103448,0.700862165517241,0.797413828017241
"1110",140,24,5,401101,507,139,"24005401101","1400000US24005401101",5,"NonfMNalone",81,0.0349137931034483,0.832327586206897,0.797413828017241,0.832327722844828
"1111",140,24,5,401101,507,139,"24005401101","1400000US24005401101",6,"NonfFalone",317,0.136637931034483,0.968965517241379,0.832327722844828,0.968965548275862
"1112",140,24,5,401101,507,139,"24005401101","1400000US24005401101",7,"NonfFNalone",72,0.0310344827586207,1,0.968965548275862,1
"1113",140,24,5,401102,507,140,"24005401102","1400000US24005401102",0,"Total",457,0,0,0,0
"1114",140,24,5,401102,507,140,"24005401102","1400000US24005401102",1,"MarriedFamilyHH",109,0.238512035010941,0.238512035010941,0,0.238512083150985
"1115",140,24,5,401102,507,140,"24005401102","1400000US24005401102",2,"OthMale",22,0.0481400437636762,0.286652078774617,0.238512083150985,0.286652282275711
"1116",140,24,5,401102,507,140,"24005401102","1400000US24005401102",3,"OthFemale",93,0.203501094091904,0.490153172866521,0.286652282275711,0.490153341356674
"1117",140,24,5,401102,507,140,"24005401102","1400000US24005401102",4,"NonfMalone",77,0.168490153172867,0.658643326039387,0.490153341356674,0.65864336761488
"1118",140,24,5,401102,507,140,"24005401102","1400000US24005401102",5,"NonfMNalone",19,0.0415754923413567,0.700218818380744,0.65864336761488,0.700219070021882
"1119",140,24,5,401102,507,140,"24005401102","1400000US24005401102",6,"NonfFalone",115,0.25164113785558,0.951859956236324,0.700219070021882,0.951860004376368
"1120",140,24,5,401102,507,140,"24005401102","1400000US24005401102",7,"NonfFNalone",22,0.0481400437636762,1,0.951860004376368,1
"1121",140,24,5,401200,503,141,"24005401200","1400000US24005401200",0,"Total",1180,0,0,0,0
"1122",140,24,5,401200,503,141,"24005401200","1400000US24005401200",1,"MarriedFamilyHH",516,0.43728813559322,0.43728813559322,0,0.437288201694915
"1123",140,24,5,401200,503,141,"24005401200","1400000US24005401200",2,"OthMale",78,0.0661016949152542,0.503389830508475,0.437288201694915,0.503390044067797
"1124",140,24,5,401200,503,141,"24005401200","1400000US24005401200",3,"OthFemale",252,0.213559322033898,0.716949152542373,0.503390044067797,0.716949249152542
"1125",140,24,5,401200,503,141,"24005401200","1400000US24005401200",4,"NonfMalone",114,0.0966101694915254,0.813559322033898,0.716949249152542,0.813559359322034
"1126",140,24,5,401200,503,141,"24005401200","1400000US24005401200",5,"NonfMNalone",44,0.0372881355932203,0.850847457627119,0.813559359322034,0.850847584745763
"1127",140,24,5,401200,503,141,"24005401200","1400000US24005401200",6,"NonfFalone",150,0.127118644067797,0.977966101694915,0.850847584745763,0.977966123728814
"1128",140,24,5,401200,503,141,"24005401200","1400000US24005401200",7,"NonfFNalone",26,0.0220338983050847,1,0.977966123728814,1
"1129",140,24,5,401301,507,142,"24005401301","1400000US24005401301",0,"Total",1404,0,0,0,0
"1130",140,24,5,401301,507,142,"24005401301","1400000US24005401301",1,"MarriedFamilyHH",526,0.374643874643875,0.374643874643875,0,0.374643930911681
"1131",140,24,5,401301,507,142,"24005401301","1400000US24005401301",2,"OthMale",79,0.0562678062678063,0.430911680911681,0.374643930911681,0.430911969373219
"1132",140,24,5,401301,507,142,"24005401301","1400000US24005401301",3,"OthFemale",405,0.288461538461538,0.719373219373219,0.430911969373219,0.719373306267806
"1133",140,24,5,401301,507,142,"24005401301","1400000US24005401301",4,"NonfMalone",122,0.0868945868945869,0.806267806267806,0.719373306267806,0.806267830484331
"1134",140,24,5,401301,507,142,"24005401301","1400000US24005401301",5,"NonfMNalone",34,0.0242165242165242,0.830484330484331,0.806267830484331,0.830484471509972
"1135",140,24,5,401301,507,142,"24005401301","1400000US24005401301",6,"NonfFalone",198,0.141025641025641,0.971509971509972,0.830484471509972,0.97151
"1136",140,24,5,401301,507,142,"24005401301","1400000US24005401301",7,"NonfFNalone",40,0.0284900284900285,1,0.97151,1
"1137",140,24,5,401302,507,143,"24005401302","1400000US24005401302",0,"Total",1230,0,0,0,0
"1138",140,24,5,401302,507,143,"24005401302","1400000US24005401302",1,"MarriedFamilyHH",299,0.243089430894309,0.243089430894309,0,0.24308946504065
"1139",140,24,5,401302,507,143,"24005401302","1400000US24005401302",2,"OthMale",42,0.0341463414634146,0.277235772357724,0.24308946504065,0.277236009756098
"1140",140,24,5,401302,507,143,"24005401302","1400000US24005401302",3,"OthFemale",292,0.23739837398374,0.514634146341463,0.277236009756098,0.514634315447154
"1141",140,24,5,401302,507,143,"24005401302","1400000US24005401302",4,"NonfMalone",208,0.169105691056911,0.683739837398374,0.514634315447154,0.683739856097561
"1142",140,24,5,401302,507,143,"24005401302","1400000US24005401302",5,"NonfMNalone",23,0.0186991869918699,0.702439024390244,0.683739856097561,0.702439295934959
"1143",140,24,5,401302,507,143,"24005401302","1400000US24005401302",6,"NonfFalone",334,0.271544715447154,0.973983739837398,0.702439295934959,0.973983765853658
"1144",140,24,5,401302,507,143,"24005401302","1400000US24005401302",7,"NonfFNalone",32,0.0260162601626016,1,0.973983765853658,1
"1145",140,24,5,401400,507,144,"24005401400","1400000US24005401400",0,"Total",569,0,0,0,0
"1146",140,24,5,401400,507,144,"24005401400","1400000US24005401400",1,"MarriedFamilyHH",371,0.652021089630931,0.652021089630932,0,0.652021119507909
"1147",140,24,5,401400,507,144,"24005401400","1400000US24005401400",2,"OthMale",17,0.0298769771528998,0.681898066783831,0.652021119507909,0.68189814059754
"1148",140,24,5,401400,507,144,"24005401400","1400000US24005401400",3,"OthFemale",42,0.0738137082601054,0.755711775043937,0.68189814059754,0.755711857644991
"1149",140,24,5,401400,507,144,"24005401400","1400000US24005401400",4,"NonfMalone",47,0.0826010544815466,0.838312829525483,0.755711857644991,0.838312852372584
"1150",140,24,5,401400,507,144,"24005401400","1400000US24005401400",5,"NonfMNalone",13,0.0228471001757469,0.86115992970123,0.838312852372584,0.861160054481547
"1151",140,24,5,401400,507,144,"24005401400","1400000US24005401400",6,"NonfFalone",71,0.124780316344464,0.985940246045694,0.861160054481547,0.985940260105448
"1152",140,24,5,401400,507,144,"24005401400","1400000US24005401400",7,"NonfFNalone",8,0.0140597539543058,1,0.985940260105448,1
"1153",140,24,5,401503,507,145,"24005401503","1400000US24005401503",0,"Total",2665,0,0,0,0
"1154",140,24,5,401503,507,145,"24005401503","1400000US24005401503",1,"MarriedFamilyHH",1435,0.538461538461538,0.538461538461538,0,0.538461565853658
"1155",140,24,5,401503,507,145,"24005401503","1400000US24005401503",2,"OthMale",73,0.0273921200750469,0.565853658536585,0.538461565853658,0.565853751219512
"1156",140,24,5,401503,507,145,"24005401503","1400000US24005401503",3,"OthFemale",247,0.0926829268292683,0.658536585365854,0.565853751219512,0.658536691181989
"1157",140,24,5,401503,507,145,"24005401503","1400000US24005401503",4,"NonfMalone",282,0.105816135084428,0.764352720450281,0.658536691181989,0.764352751594747
"1158",140,24,5,401503,507,145,"24005401503","1400000US24005401503",5,"NonfMNalone",83,0.0311444652908068,0.795497185741088,0.764352751594747,0.795497360600375
"1159",140,24,5,401503,507,145,"24005401503","1400000US24005401503",6,"NonfFalone",466,0.174859287054409,0.970356472795497,0.795497360600375,0.970356502439024
"1160",140,24,5,401503,507,145,"24005401503","1400000US24005401503",7,"NonfFNalone",79,0.0296435272045028,1,0.970356502439024,1
"1161",140,24,5,401504,507,146,"24005401504","1400000US24005401504",0,"Total",2153,0,0,0,0
"1162",140,24,5,401504,507,146,"24005401504","1400000US24005401504",1,"MarriedFamilyHH",1168,0.54249883882954,0.54249883882954,0,0.542498887598699
"1163",140,24,5,401504,507,146,"24005401504","1400000US24005401504",2,"OthMale",105,0.0487691593125871,0.591267998142127,0.542498887598699,0.591268121226196
"1164",140,24,5,401504,507,146,"24005401504","1400000US24005401504",3,"OthFemale",265,0.123084068741291,0.714352066883418,0.591268121226196,0.714352157454714
"1165",140,24,5,401504,507,146,"24005401504","1400000US24005401504",4,"NonfMalone",195,0.0905712958662332,0.804923362749652,0.714352157454714,0.804923400836043
"1166",140,24,5,401504,507,146,"24005401504","1400000US24005401504",5,"NonfMNalone",82,0.0380863910822109,0.843009753831863,0.804923400836043,0.84300988481189
"1167",140,24,5,401504,507,146,"24005401504","1400000US24005401504",6,"NonfFalone",282,0.130980027868091,0.973989781699954,0.84300988481189,0.973989807710172
"1168",140,24,5,401504,507,146,"24005401504","1400000US24005401504",7,"NonfFNalone",56,0.0260102183000464,1,0.973989807710172,1
