SUMLEV,STATE,COUNTY,TRACT,PUMA,CenTrN,GEOID10,AFFGEOID10,CLASS,NPLEVEL,NP,DIS,CDF,Range0,Range1
140,24,5,450800,506,284,24005450800,1400000US24005450800,6,six,29,0.017661389,0.986601705,0.968940334,0.986601719
140,24,5,450800,506,284,24005450800,1400000US24005450800,7,sevenPlus,22,0.013398295,1,0.986601719,1
140,24,5,450900,506,285,24005450900,1400000US24005450900,0,Total,1611,0,0,0,0
140,24,5,450900,506,285,24005450900,1400000US24005450900,1,one,350,0.217256363,0.217256363,0,0.21725677
140,24,5,450900,506,285,24005450900,1400000US24005450900,2,two,656,0.407200497,0.624456859,0.21725677,0.624457028
140,24,5,450900,506,285,24005450900,1400000US24005450900,3,three,272,0.16883923,0.793296089,0.624457028,0.793296214
140,24,5,450900,506,285,24005450900,1400000US24005450900,4,four,201,0.124767225,0.918063315,0.793296214,0.918063365
140,24,5,450900,506,285,24005450900,1400000US24005450900,5,five,81,0.05027933,0.968342644,0.918063365,0.968342667
140,24,5,450900,506,285,24005450900,1400000US24005450900,6,six,36,0.022346369,0.990689013,0.968342667,0.990689022
140,24,5,450900,506,285,24005450900,1400000US24005450900,7,sevenPlus,15,0.009310987,1,0.990689022,1
140,24,5,451000,501,286,24005451000,1400000US24005451000,0,Total,658,0,0,0,0
140,24,5,451000,501,286,24005451000,1400000US24005451000,1,one,139,0.211246201,0.211246201,0,0.21124659
140,24,5,451000,501,286,24005451000,1400000US24005451000,2,two,256,0.389057751,0.600303951,0.21124659,0.600304155
140,24,5,451000,501,286,24005451000,1400000US24005451000,3,three,134,0.203647416,0.803951368,0.600304155,0.803951492
140,24,5,451000,501,286,24005451000,1400000US24005451000,4,four,82,0.124620061,0.928571429,0.803951492,0.928571473
140,24,5,451000,501,286,24005451000,1400000US24005451000,5,five,29,0.044072948,0.972644377,0.928571473,0.972644392
140,24,5,451000,501,286,24005451000,1400000US24005451000,6,six,10,0.015197568,0.987841945,0.972644392,0.987841957
140,24,5,451000,501,286,24005451000,1400000US24005451000,7,sevenPlus,8,0.012158055,1,0.987841957,1
140,24,5,451100,506,287,24005451100,1400000US24005451100,0,Total,694,0,0,0,0
140,24,5,451100,506,287,24005451100,1400000US24005451100,1,one,97,0.139769452,0.139769452,0,0.139769744
140,24,5,451100,506,287,24005451100,1400000US24005451100,2,two,202,0.291066282,0.430835735,0.139769744,0.430835938
140,24,5,451100,506,287,24005451100,1400000US24005451100,3,three,141,0.203170029,0.634005764,0.430835938,0.634005977
140,24,5,451100,506,287,24005451100,1400000US24005451100,4,four,148,0.213256484,0.847262248,0.634005977,0.847262331
140,24,5,451100,506,287,24005451100,1400000US24005451100,5,five,58,0.083573487,0.930835735,0.847262331,0.930835782
140,24,5,451100,506,287,24005451100,1400000US24005451100,6,six,33,0.047550432,0.978386167,0.930835782,0.978386189
140,24,5,451100,506,287,24005451100,1400000US24005451100,7,sevenPlus,15,0.021613833,1,0.978386189,1
140,24,5,451200,505,288,24005451200,1400000US24005451200,0,Total,1573,0,0,0,0
140,24,5,451200,505,288,24005451200,1400000US24005451200,1,one,393,0.249841068,0.249841068,0,0.249841426
140,24,5,451200,505,288,24005451200,1400000US24005451200,2,two,563,0.357914812,0.60775588,0.249841426,0.607756054
140,24,5,451200,505,288,24005451200,1400000US24005451200,3,three,273,0.173553719,0.781309599,0.607756054,0.781309732
140,24,5,451200,505,288,24005451200,1400000US24005451200,4,four,208,0.132231405,0.913541004,0.781309732,0.913541055
140,24,5,451200,505,288,24005451200,1400000US24005451200,5,five,79,0.050222505,0.963763509,0.913541055,0.963763529
140,24,5,451200,505,288,24005451200,1400000US24005451200,6,six,31,0.019707565,0.983471074,0.963763529,0.983471091
140,24,5,451200,505,288,24005451200,1400000US24005451200,7,sevenPlus,26,0.016528926,1,0.983471091,1
140,24,5,451300,505,289,24005451300,1400000US24005451300,0,Total,1501,0,0,0,0
140,24,5,451300,505,289,24005451300,1400000US24005451300,1,one,510,0.339773484,0.339773484,0,0.339773772
140,24,5,451300,505,289,24005451300,1400000US24005451300,2,two,432,0.287808128,0.627581612,0.339773772,0.627581789
140,24,5,451300,505,289,24005451300,1400000US24005451300,3,three,266,0.17721519,0.804796802,0.627581789,0.804796909
140,24,5,451300,505,289,24005451300,1400000US24005451300,4,four,161,0.107261825,0.912058628,0.804796909,0.912058685
140,24,5,451300,505,289,24005451300,1400000US24005451300,5,five,86,0.057295137,0.969353764,0.912058685,0.969353781
140,24,5,451300,505,289,24005451300,1400000US24005451300,6,six,26,0.017321785,0.98667555,0.969353781,0.986675563
140,24,5,451300,505,289,24005451300,1400000US24005451300,7,sevenPlus,20,0.01332445,1,0.986675563,1
140,24,5,451401,505,290,24005451401,1400000US24005451401,0,Total,1287,0,0,0,0
140,24,5,451401,505,290,24005451401,1400000US24005451401,1,one,273,0.212121212,0.212121212,0,0.212121445
140,24,5,451401,505,290,24005451401,1400000US24005451401,2,two,300,0.233100233,0.445221445,0.212121445,0.445221656
140,24,5,451401,505,290,24005451401,1400000US24005451401,3,three,271,0.210567211,0.655788656,0.445221656,0.655788822
140,24,5,451401,505,290,24005451401,1400000US24005451401,4,four,214,0.166278166,0.822066822,0.655788822,0.82206693
140,24,5,451401,505,290,24005451401,1400000US24005451401,5,five,139,0.108003108,0.93006993,0.82206693,0.930069969
140,24,5,451401,505,290,24005451401,1400000US24005451401,6,six,50,0.038850039,0.968919969,0.930069969,0.96892
140,24,5,451401,505,290,24005451401,1400000US24005451401,7,sevenPlus,40,0.031080031,1,0.96892,1
140,24,5,451402,505,291,24005451402,1400000US24005451402,0,Total,2077,0,0,0,0
140,24,5,451402,505,291,24005451402,1400000US24005451402,1,one,512,0.246509389,0.246509389,0,0.246509681
140,24,5,451402,505,291,24005451402,1400000US24005451402,2,two,607,0.292248435,0.538757824,0.246509681,0.538758023
140,24,5,451402,505,291,24005451402,1400000US24005451402,3,three,414,0.199325951,0.738083775,0.538758023,0.738083934
140,24,5,451402,505,291,24005451402,1400000US24005451402,4,four,331,0.159364468,0.897448243,0.738083934,0.897448306
140,24,5,451402,505,291,24005451402,1400000US24005451402,5,five,131,0.063071738,0.960519981,0.897448306,0.960520005
140,24,5,451402,505,291,24005451402,1400000US24005451402,6,six,50,0.024073182,0.984593163,0.960520005,0.984593179
140,24,5,451402,505,291,24005451402,1400000US24005451402,7,sevenPlus,32,0.015406837,1,0.984593179,1
140,24,5,451500,506,292,24005451500,1400000US24005451500,0,Total,1347,0,0,0,0
140,24,5,451500,506,292,24005451500,1400000US24005451500,1,one,281,0.20861173,0.20861173,0,0.208612014
140,24,5,451500,506,292,24005451500,1400000US24005451500,2,two,383,0.284335561,0.49294729,0.208612014,0.492947472
140,24,5,451500,506,292,24005451500,1400000US24005451500,3,three,245,0.181885672,0.674832962,0.492947472,0.674833124
140,24,5,451500,506,292,24005451500,1400000US24005451500,4,four,218,0.161841128,0.836674091,0.674833124,0.836674188
140,24,5,451500,506,292,24005451500,1400000US24005451500,5,five,131,0.097253155,0.933927246,0.836674188,0.933927284
140,24,5,451500,506,292,24005451500,1400000US24005451500,6,six,51,0.037861915,0.971789161,0.933927284,0.971789189
140,24,5,451500,506,292,24005451500,1400000US24005451500,7,sevenPlus,38,0.028210839,1,0.971789189,1
140,24,5,451600,505,293,24005451600,1400000US24005451600,0,Total,922,0,0,0,0
140,24,5,451600,505,293,24005451600,1400000US24005451600,1,one,320,0.347071584,0.347071584,0,0.34707197
140,24,5,451600,505,293,24005451600,1400000US24005451600,2,two,356,0.386117137,0.73318872,0.34707197,0.733188863
140,24,5,451600,505,293,24005451600,1400000US24005451600,3,three,132,0.143167028,0.876355748,0.733188863,0.876355821
140,24,5,451600,505,293,24005451600,1400000US24005451600,4,four,67,0.072668113,0.949023861,0.876355821,0.949023895
140,24,5,451600,505,293,24005451600,1400000US24005451600,5,five,31,0.03362256,0.982646421,0.949023895,0.982646431
140,24,5,451600,505,293,24005451600,1400000US24005451600,6,six,9,0.009761388,0.992407809,0.982646431,0.992407817
140,24,5,451600,505,293,24005451600,1400000US24005451600,7,sevenPlus,7,0.007592191,1,0.992407817,1
140,24,5,451701,505,294,24005451701,1400000US24005451701,0,Total,1051,0,0,0,0
140,24,5,451701,505,294,24005451701,1400000US24005451701,1,one,203,0.193149382,0.193149382,0,0.193149762
140,24,5,451701,505,294,24005451701,1400000US24005451701,2,two,400,0.380589914,0.573739296,0.193149762,0.573739486
140,24,5,451701,505,294,24005451701,1400000US24005451701,3,three,200,0.190294957,0.764034253,0.573739486,0.764034398
140,24,5,451701,505,294,24005451701,1400000US24005451701,4,four,152,0.144624167,0.908658421,0.764034398,0.908658473
140,24,5,451701,505,294,24005451701,1400000US24005451701,5,five,55,0.052331113,0.960989534,0.908658473,0.96098956
140,24,5,451701,505,294,24005451701,1400000US24005451701,6,six,28,0.026641294,0.987630828,0.96098956,0.98763084
140,24,5,451701,505,294,24005451701,1400000US24005451701,7,sevenPlus,13,0.012369172,1,0.98763084,1
140,24,5,451702,501,295,24005451702,1400000US24005451702,0,Total,734,0,0,0,0
140,24,5,451702,501,295,24005451702,1400000US24005451702,1,one,151,0.205722071,0.205722071,0,0.205722443
140,24,5,451702,501,295,24005451702,1400000US24005451702,2,two,273,0.371934605,0.577656676,0.205722443,0.577656883
140,24,5,451702,501,295,24005451702,1400000US24005451702,3,three,152,0.207084469,0.784741144,0.577656883,0.784741282
140,24,5,451702,501,295,24005451702,1400000US24005451702,4,four,101,0.13760218,0.922343324,0.784741282,0.922343381
140,24,5,451702,501,295,24005451702,1400000US24005451702,5,five,42,0.057220708,0.979564033,0.922343381,0.979564049
140,24,5,451702,501,295,24005451702,1400000US24005451702,6,six,12,0.016348774,0.995912807,0.979564049,0.995912811
140,24,5,451702,501,295,24005451702,1400000US24005451702,7,sevenPlus,3,0.004087193,1,0.995912811,1
140,24,5,451801,501,296,24005451801,1400000US24005451801,0,Total,2045,0,0,0,0
140,24,5,451801,501,296,24005451801,1400000US24005451801,1,one,384,0.187775061,0.187775061,0,0.187775418
140,24,5,451801,501,296,24005451801,1400000US24005451801,2,two,730,0.356968215,0.544743276,0.187775418,0.54474349
140,24,5,451801,501,296,24005451801,1400000US24005451801,3,three,437,0.213691932,0.758435208,0.54474349,0.758435356
140,24,5,451801,501,296,24005451801,1400000US24005451801,4,four,302,0.147677262,0.906112469,0.758435356,0.906112527
140,24,5,451801,501,296,24005451801,1400000US24005451801,5,five,118,0.057701711,0.963814181,0.906112527,0.9638142
140,24,5,451801,501,296,24005451801,1400000US24005451801,6,six,38,0.018581907,0.982396088,0.9638142,0.982396106
140,24,5,451801,501,296,24005451801,1400000US24005451801,7,sevenPlus,36,0.017603912,1,0.982396106,1
140,24,5,451802,501,297,24005451802,1400000US24005451802,0,Total,1622,0,0,0,0
140,24,5,451802,501,297,24005451802,1400000US24005451802,1,one,455,0.280517879,0.280517879,0,0.28051829
140,24,5,451802,501,297,24005451802,1400000US24005451802,2,two,666,0.410604192,0.691122072,0.28051829,0.691122249
140,24,5,451802,501,297,24005451802,1400000US24005451802,3,three,288,0.17755857,0.868680641,0.691122249,0.86868072
140,24,5,451802,501,297,24005451802,1400000US24005451802,4,four,128,0.07891492,0.947595561,0.86868072,0.947595597
140,24,5,451802,501,297,24005451802,1400000US24005451802,5,five,58,0.035758323,0.983353884,0.947595597,0.983353895
140,24,5,451802,501,297,24005451802,1400000US24005451802,6,six,17,0.010480888,0.993834772,0.983353895,0.993834778
140,24,5,451802,501,297,24005451802,1400000US24005451802,7,sevenPlus,10,0.006165228,1,0.993834778,1
140,24,5,451803,501,298,24005451803,1400000US24005451803,0,Total,1853,0,0,0,0
140,24,5,451803,501,298,24005451803,1400000US24005451803,1,one,458,0.247166757,0.247166757,0,0.247167067
140,24,5,451803,501,298,24005451803,1400000US24005451803,2,two,576,0.310847275,0.558014031,0.247167067,0.558014232
140,24,5,451803,501,298,24005451803,1400000US24005451803,3,three,372,0.200755532,0.758769563,0.558014232,0.758769713
140,24,5,451803,501,298,24005451803,1400000US24005451803,4,four,279,0.150566649,0.909336212,0.758769713,0.909336274
140,24,5,451803,501,298,24005451803,1400000US24005451803,5,five,115,0.062061522,0.971397733,0.909336274,0.971397757
140,24,5,451803,501,298,24005451803,1400000US24005451803,6,six,43,0.023205613,0.994603346,0.971397757,0.994603351
140,24,5,451803,501,298,24005451803,1400000US24005451803,7,sevenPlus,10,0.005396654,1,0.994603351,1
140,24,5,451900,501,299,24005451900,1400000US24005451900,0,Total,964,0,0,0,0
140,24,5,451900,501,299,24005451900,1400000US24005451900,1,one,214,0.221991701,0.221991701,0,0.221992087
140,24,5,451900,501,299,24005451900,1400000US24005451900,2,two,372,0.385892116,0.607883817,0.221992087,0.607883994
140,24,5,451900,501,299,24005451900,1400000US24005451900,3,three,170,0.176348548,0.784232365,0.607883994,0.784232496
140,24,5,451900,501,299,24005451900,1400000US24005451900,4,four,126,0.130705394,0.914937759,0.784232496,0.914937806
140,24,5,451900,501,299,24005451900,1400000US24005451900,5,five,45,0.046680498,0.961618257,0.914937806,0.961618283
140,24,5,451900,501,299,24005451900,1400000US24005451900,6,six,25,0.02593361,0.987551867,0.961618283,0.98755188
140,24,5,451900,501,299,24005451900,1400000US24005451900,7,sevenPlus,12,0.012448133,1,0.98755188,1
140,24,5,452000,506,300,24005452000,1400000US24005452000,0,Total,997,0,0,0,0
140,24,5,452000,506,300,24005452000,1400000US24005452000,1,one,295,0.295887663,0.295887663,0,0.29588795
140,24,5,452000,506,300,24005452000,1400000US24005452000,2,two,286,0.286860582,0.582748245,0.29588795,0.582748421
140,24,5,452000,506,300,24005452000,1400000US24005452000,3,three,176,0.176529589,0.759277834,0.582748421,0.759277957
140,24,5,452000,506,300,24005452000,1400000US24005452000,4,four,123,0.12337011,0.882647944,0.759277957,0.882648017
140,24,5,452000,506,300,24005452000,1400000US24005452000,5,five,73,0.073219659,0.955867603,0.882648017,0.955867624
140,24,5,452000,506,300,24005452000,1400000US24005452000,6,six,21,0.02106319,0.976930792,0.955867624,0.976930815
140,24,5,452000,506,300,24005452000,1400000US24005452000,7,sevenPlus,23,0.023069208,1,0.976930815,1
140,24,5,452100,506,301,24005452100,1400000US24005452100,0,Total,1347,0,0,0,0
140,24,5,452100,506,301,24005452100,1400000US24005452100,1,one,287,0.213066073,0.213066073,0,0.213066439
140,24,5,452100,506,301,24005452100,1400000US24005452100,2,two,493,0.365998515,0.579064588,0.213066439,0.579064767
140,24,5,452100,506,301,24005452100,1400000US24005452100,3,three,241,0.17891611,0.757980698,0.579064767,0.757980838
140,24,5,452100,506,301,24005452100,1400000US24005452100,4,four,189,0.140311804,0.898292502,0.757980838,0.89829257
140,24,5,452100,506,301,24005452100,1400000US24005452100,5,five,92,0.068299926,0.966592428,0.89829257,0.966592451
140,24,5,452100,506,301,24005452100,1400000US24005452100,6,six,32,0.023756496,0.990348924,0.966592451,0.990348933
140,24,5,452100,506,301,24005452100,1400000US24005452100,7,sevenPlus,13,0.009651076,1,0.990348933,1
140,24,5,452300,506,302,24005452300,1400000US24005452300,0,Total,1113,0,0,0,0
140,24,5,452300,506,302,24005452300,1400000US24005452300,1,one,266,0.238993711,0.238993711,0,0.238994004
140,24,5,452300,506,302,24005452300,1400000US24005452300,2,two,327,0.293800539,0.53279425,0.238994004,0.532794441
140,24,5,452300,506,302,24005452300,1400000US24005452300,3,three,213,0.191374663,0.724168913,0.532794441,0.724169044
140,24,5,452300,506,302,24005452300,1400000US24005452300,4,four,146,0.131176999,0.855345912,0.724169044,0.85534598
140,24,5,452300,506,302,24005452300,1400000US24005452300,5,five,76,0.068283917,0.923629829,0.85534598,0.923629875
140,24,5,452300,506,302,24005452300,1400000US24005452300,6,six,51,0.045822102,0.969451932,0.923629875,0.969451962
140,24,5,452300,506,302,24005452300,1400000US24005452300,7,sevenPlus,34,0.030548068,1,0.969451962,1
140,24,5,452400,506,303,24005452400,1400000US24005452400,0,Total,1330,0,0,0,0
140,24,5,452400,506,303,24005452400,1400000US24005452400,1,one,303,0.227819549,0.227819549,0,0.227819868
140,24,5,452400,506,303,24005452400,1400000US24005452400,2,two,424,0.318796992,0.546616541,0.227819868,0.54661671
140,24,5,452400,506,303,24005452400,1400000US24005452400,3,three,224,0.168421053,0.715037594,0.54661671,0.715037766
140,24,5,452400,506,303,24005452400,1400000US24005452400,4,four,229,0.172180451,0.887218045,0.715037766,0.887218116
140,24,5,452400,506,303,24005452400,1400000US24005452400,5,five,94,0.070676692,0.957894737,0.887218116,0.957894762
140,24,5,452400,506,303,24005452400,1400000US24005452400,6,six,33,0.02481203,0.982706767,0.957894762,0.982706784
140,24,5,452400,506,303,24005452400,1400000US24005452400,7,sevenPlus,23,0.017293233,1,0.982706784,1
140,24,5,452500,506,304,24005452500,1400000US24005452500,0,Total,1318,0,0,0,0
140,24,5,452500,506,304,24005452500,1400000US24005452500,1,one,266,0.201820941,0.201820941,0,0.201821272
140,24,5,452500,506,304,24005452500,1400000US24005452500,2,two,437,0.331562974,0.533383915,0.201821272,0.53338409
140,24,5,452500,506,304,24005452500,1400000US24005452500,3,three,231,0.175265554,0.708649469,0.53338409,0.708649631
140,24,5,452500,506,304,24005452500,1400000US24005452500,4,four,214,0.162367223,0.871016692,0.708649631,0.871016766
140,24,5,452500,506,304,24005452500,1400000US24005452500,5,five,97,0.073596358,0.94461305,0.871016766,0.944613082
140,24,5,452500,506,304,24005452500,1400000US24005452500,6,six,42,0.031866464,0.976479514,0.944613082,0.976479538
140,24,5,452500,506,304,24005452500,1400000US24005452500,7,sevenPlus,31,0.023520486,1,0.976479538,1
