"","SUMLEV","STATE","COUNTY","TRACT","PUMA","CenTrN","GEOID10","AFFGEOID10","CLASS","HUPACLEVEL","HUPAC","DIS","CDF","Range0","Range1"
"4626",140,24,33,801207,1106,926,"24033801207","1400000US24033801207",0,"Total",1458,0,0,0,0
"4627",140,24,33,801207,1106,926,"24033801207","1400000US24033801207",1,"Under6",118,0.0809327846364883,0.0809327846364885,0,0.0809330192043897
"4628",140,24,33,801207,1106,926,"24033801207","1400000US24033801207",2,"X6to17",342,0.234567901234568,0.315500685871056,0.0809330192043897,0.315500763374486
"4629",140,24,33,801207,1106,926,"24033801207","1400000US24033801207",3,"Und6and6to17",113,0.0775034293552812,0.393004115226337,0.315500763374486,0.393004722222222
"4630",140,24,33,801207,1106,926,"24033801207","1400000US24033801207",4,"NoChild",885,0.606995884773663,1,0.393004722222222,1
"4631",140,24,33,801208,1106,927,"24033801208","1400000US24033801208",0,"Total",1259,0,0,0,0
"4632",140,24,33,801208,1106,927,"24033801208","1400000US24033801208",1,"Under6",87,0.0691024622716442,0.0691024622716441,0,0.0691027029388403
"4633",140,24,33,801208,1106,927,"24033801208","1400000US24033801208",2,"X6to17",303,0.24066719618745,0.309769658459095,0.0691027029388403,0.309769740270056
"4634",140,24,33,801208,1106,927,"24033801208","1400000US24033801208",3,"Und6and6to17",103,0.0818109610802224,0.391580619539317,0.309769740270056,0.391581227958697
"4635",140,24,33,801208,1106,927,"24033801208","1400000US24033801208",4,"NoChild",766,0.608419380460683,1,0.391581227958697,1
"4636",140,24,33,801209,1106,928,"24033801209","1400000US24033801209",0,"Total",1472,0,0,0,0
"4637",140,24,33,801209,1106,928,"24033801209","1400000US24033801209",1,"Under6",110,0.0747282608695652,0.0747282608695652,0,0.0747285278532608
"4638",140,24,33,801209,1106,928,"24033801209","1400000US24033801209",2,"X6to17",393,0.266983695652174,0.341711956521739,0.0747285278532608,0.341712042798913
"4639",140,24,33,801209,1106,928,"24033801209","1400000US24033801209",3,"Und6and6to17",127,0.0862771739130435,0.427989130434782,0.341712042798913,0.427989702445652
"4640",140,24,33,801209,1106,928,"24033801209","1400000US24033801209",4,"NoChild",842,0.572010869565217,1,0.427989702445652,1
"4641",140,24,33,801210,1106,929,"24033801210","1400000US24033801210",0,"Total",1452,0,0,0,0
"4642",140,24,33,801210,1106,929,"24033801210","1400000US24033801210",1,"Under6",94,0.0647382920110193,0.0647382920110193,0,0.0647385241046832
"4643",140,24,33,801210,1106,929,"24033801210","1400000US24033801210",2,"X6to17",337,0.232093663911846,0.296831955922865,0.0647385241046832,0.296832002754821
"4644",140,24,33,801210,1106,929,"24033801210","1400000US24033801210",3,"Und6and6to17",68,0.046831955922865,0.34366391184573,0.296832002754821,0.343664568181818
"4645",140,24,33,801210,1106,929,"24033801210","1400000US24033801210",4,"NoChild",953,0.65633608815427,1,0.343664568181818,1
"4646",140,24,33,801211,1106,930,"24033801211","1400000US24033801211",0,"Total",1068,0,0,0,0
"4647",140,24,33,801211,1106,930,"24033801211","1400000US24033801211",1,"Under6",69,0.0646067415730337,0.0646067415730338,0,0.0646069681647941
"4648",140,24,33,801211,1106,930,"24033801211","1400000US24033801211",2,"X6to17",242,0.226591760299625,0.291198501872659,0.0646069681647941,0.291198599250936
"4649",140,24,33,801211,1106,930,"24033801211","1400000US24033801211",3,"Und6and6to17",104,0.0973782771535581,0.388576779026217,0.291198599250936,0.388577390449438
"4650",140,24,33,801211,1106,930,"24033801211","1400000US24033801211",4,"NoChild",653,0.611423220973783,1,0.388577390449438,1
"4651",140,24,33,801212,1106,931,"24033801212","1400000US24033801212",0,"Total",1065,0,0,0,0
"4652",140,24,33,801212,1106,931,"24033801212","1400000US24033801212",1,"Under6",58,0.0544600938967136,0.0544600938967137,0,0.0544602863849766
"4653",140,24,33,801212,1106,931,"24033801212","1400000US24033801212",2,"X6to17",205,0.192488262910798,0.246948356807512,0.0544602863849766,0.24694843286385
"4654",140,24,33,801212,1106,931,"24033801212","1400000US24033801212",3,"Und6and6to17",81,0.076056338028169,0.323004694835681,0.24694843286385,0.323005371830986
"4655",140,24,33,801212,1106,931,"24033801212","1400000US24033801212",4,"NoChild",721,0.676995305164319,1,0.323005371830986,1
"4656",140,24,33,801213,1106,932,"24033801213","1400000US24033801213",0,"Total",1255,0,0,0,0
"4657",140,24,33,801213,1106,932,"24033801213","1400000US24033801213",1,"Under6",73,0.0581673306772908,0.0581673306772907,0,0.0581675705179282
"4658",140,24,33,801213,1106,932,"24033801213","1400000US24033801213",2,"X6to17",301,0.239840637450199,0.29800796812749,0.0581675705179282,0.298008066932271
"4659",140,24,33,801213,1106,932,"24033801213","1400000US24033801213",3,"Und6and6to17",124,0.098804780876494,0.396812749003984,0.298008066932271,0.396813352191235
"4660",140,24,33,801213,1106,932,"24033801213","1400000US24033801213",4,"NoChild",757,0.603187250996016,1,0.396813352191235,1
"4661",140,24,33,801214,1106,933,"24033801214","1400000US24033801214",0,"Total",1626,0,0,0,0
"4662",140,24,33,801214,1106,933,"24033801214","1400000US24033801214",1,"Under6",93,0.0571955719557196,0.0571955719557196,0,0.0571957533825338
"4663",140,24,33,801214,1106,933,"24033801214","1400000US24033801214",2,"X6to17",295,0.181426814268143,0.238622386223862,0.0571957533825338,0.238622435424354
"4664",140,24,33,801214,1106,933,"24033801214","1400000US24033801214",3,"Und6and6to17",80,0.04920049200492,0.287822878228782,0.238622435424354,0.287823590405904
"4665",140,24,33,801214,1106,933,"24033801214","1400000US24033801214",4,"NoChild",1158,0.712177121771218,1,0.287823590405904,1
"4666",140,24,33,801215,1106,934,"24033801215","1400000US24033801215",0,"Total",740,0,0,0,0
"4667",140,24,33,801215,1106,934,"24033801215","1400000US24033801215",1,"Under6",56,0.0756756756756757,0.0756756756756758,0,0.0756759405405407
"4668",140,24,33,801215,1106,934,"24033801215","1400000US24033801215",2,"X6to17",196,0.264864864864865,0.340540540540541,0.0756759405405407,0.340540655405405
"4669",140,24,33,801215,1106,934,"24033801215","1400000US24033801215",3,"Und6and6to17",85,0.114864864864865,0.455405405405406,0.340540655405405,0.45540595
"4670",140,24,33,801215,1106,934,"24033801215","1400000US24033801215",4,"NoChild",403,0.544594594594595,1,0.45540595,1
"4671",140,24,33,801216,1106,935,"24033801216","1400000US24033801216",0,"Total",1181,0,0,0,0
"4672",140,24,33,801216,1106,935,"24033801216","1400000US24033801216",1,"Under6",74,0.0626587637595258,0.0626587637595257,0,0.0626589813717188
"4673",140,24,33,801216,1106,935,"24033801216","1400000US24033801216",2,"X6to17",257,0.217612193056732,0.280270956816257,0.0626589813717188,0.280271027942422
"4674",140,24,33,801216,1106,935,"24033801216","1400000US24033801216",3,"Und6and6to17",84,0.0711261642675699,0.351397121083827,0.280271027942422,0.351397769686706
"4675",140,24,33,801216,1106,935,"24033801216","1400000US24033801216",4,"NoChild",766,0.648602878916173,1,0.351397769686706,1
"4676",140,24,33,801217,1106,936,"24033801217","1400000US24033801217",0,"Total",1109,0,0,0,0
"4677",140,24,33,801217,1106,936,"24033801217","1400000US24033801217",1,"Under6",70,0.0631199278629396,0.0631199278629395,0,0.0631201505861135
"4678",140,24,33,801217,1106,936,"24033801217","1400000US24033801217",2,"X6to17",247,0.222723174030658,0.285843101893598,0.0631201505861135,0.285843184851217
"4679",140,24,33,801217,1106,936,"24033801217","1400000US24033801217",3,"Und6and6to17",92,0.0829576194770063,0.368800721370604,0.285843184851217,0.368801352569883
"4680",140,24,33,801217,1106,936,"24033801217","1400000US24033801217",4,"NoChild",700,0.631199278629396,1,0.368801352569883,1
"4681",140,24,33,801302,1106,937,"24033801302","1400000US24033801302",0,"Total",975,0,0,0,0
"4682",140,24,33,801302,1106,937,"24033801302","1400000US24033801302",1,"Under6",53,0.0543589743589744,0.0543589743589743,0,0.0543591661538461
"4683",140,24,33,801302,1106,937,"24033801302","1400000US24033801302",2,"X6to17",187,0.191794871794872,0.246153846153846,0.0543591661538461,0.246153915897436
"4684",140,24,33,801302,1106,937,"24033801302","1400000US24033801302",3,"Und6and6to17",68,0.0697435897435897,0.315897435897436,0.246153915897436,0.31589812
"4685",140,24,33,801302,1106,937,"24033801302","1400000US24033801302",4,"NoChild",667,0.684102564102564,1,0.31589812,1
"4686",140,24,33,801305,1106,938,"24033801305","1400000US24033801305",0,"Total",1830,0,0,0,0
"4687",140,24,33,801305,1106,938,"24033801305","1400000US24033801305",1,"Under6",118,0.0644808743169399,0.0644808743169398,0,0.0644811295081967
"4688",140,24,33,801305,1106,938,"24033801305","1400000US24033801305",2,"X6to17",467,0.255191256830601,0.319672131147541,0.0644811295081967,0.319672205464481
"4689",140,24,33,801305,1106,938,"24033801305","1400000US24033801305",3,"Und6and6to17",136,0.0743169398907104,0.393989071038251,0.319672205464481,0.39398967704918
"4690",140,24,33,801305,1106,938,"24033801305","1400000US24033801305",4,"NoChild",1109,0.606010928961749,1,0.39398967704918,1
"4691",140,24,33,801307,1106,939,"24033801307","1400000US24033801307",0,"Total",1334,0,0,0,0
"4692",140,24,33,801307,1106,939,"24033801307","1400000US24033801307",1,"Under6",67,0.0502248875562219,0.0502248875562219,0,0.0502250524737631
"4693",140,24,33,801307,1106,939,"24033801307","1400000US24033801307",2,"X6to17",220,0.164917541229385,0.215142428785607,0.0502250524737631,0.215142485007496
"4694",140,24,33,801307,1106,939,"24033801307","1400000US24033801307",3,"Und6and6to17",75,0.0562218890554723,0.271364317841079,0.215142485007496,0.271365046476762
"4695",140,24,33,801307,1106,939,"24033801307","1400000US24033801307",4,"NoChild",972,0.72863568215892,1,0.271365046476762,1
"4696",140,24,33,801308,1106,940,"24033801308","1400000US24033801308",0,"Total",1180,0,0,0,0
"4697",140,24,33,801308,1106,940,"24033801308","1400000US24033801308",1,"Under6",80,0.0677966101694915,0.0677966101694916,0,0.0677968466101695
"4698",140,24,33,801308,1106,940,"24033801308","1400000US24033801308",2,"X6to17",279,0.236440677966102,0.304237288135593,0.0677968466101695,0.30423736779661
"4699",140,24,33,801308,1106,940,"24033801308","1400000US24033801308",3,"Und6and6to17",94,0.0796610169491525,0.383898305084746,0.30423736779661,0.383898921186441
"4700",140,24,33,801308,1106,940,"24033801308","1400000US24033801308",4,"NoChild",727,0.616101694915254,1,0.383898921186441,1
"4701",140,24,33,801309,1106,941,"24033801309","1400000US24033801309",0,"Total",1266,0,0,0,0
"4702",140,24,33,801309,1106,941,"24033801309","1400000US24033801309",1,"Under6",77,0.0608214849921011,0.0608214849921012,0,0.0608216793048974
"4703",140,24,33,801309,1106,941,"24033801309","1400000US24033801309",2,"X6to17",246,0.194312796208531,0.255134281200632,0.0608216793048974,0.255134332543444
"4704",140,24,33,801309,1106,941,"24033801309","1400000US24033801309",3,"Und6and6to17",65,0.0513428120063191,0.306477093206951,0.255134332543444,0.306477786729858
"4705",140,24,33,801309,1106,941,"24033801309","1400000US24033801309",4,"NoChild",878,0.693522906793049,1,0.306477786729858,1
"4706",140,24,33,801310,1106,942,"24033801310","1400000US24033801310",0,"Total",2042,0,0,0,0
"4707",140,24,33,801310,1106,942,"24033801310","1400000US24033801310",1,"Under6",131,0.064152791380999,0.0641527913809989,0,0.0641530739471106
"4708",140,24,33,801310,1106,942,"24033801310","1400000US24033801310",2,"X6to17",577,0.28256611165524,0.346718903036239,0.0641530739471106,0.346718980901077
"4709",140,24,33,801310,1106,942,"24033801310","1400000US24033801310",3,"Und6and6to17",159,0.0778648383937316,0.424583741429971,0.346718980901077,0.424584316846229
"4710",140,24,33,801310,1106,942,"24033801310","1400000US24033801310",4,"NoChild",1175,0.575416258570029,1,0.424584316846229,1
"4711",140,24,33,801311,1106,943,"24033801311","1400000US24033801311",0,"Total",1917,0,0,0,0
"4712",140,24,33,801311,1106,943,"24033801311","1400000US24033801311",1,"Under6",124,0.0646844027125717,0.0646844027125717,0,0.0646846682316119
"4713",140,24,33,801311,1106,943,"24033801311","1400000US24033801311",2,"X6to17",509,0.265519040166928,0.330203442879499,0.0646846682316119,0.330203533124674
"4714",140,24,33,801311,1106,943,"24033801311","1400000US24033801311",3,"Und6and6to17",173,0.090245174752217,0.420448617631716,0.330203533124674,0.420449197183099
"4715",140,24,33,801311,1106,943,"24033801311","1400000US24033801311",4,"NoChild",1111,0.579551382368284,1,0.420449197183099,1
"4716",140,24,33,801312,1106,944,"24033801312","1400000US24033801312",0,"Total",1228,0,0,0,0
"4717",140,24,33,801312,1106,944,"24033801312","1400000US24033801312",1,"Under6",63,0.0513029315960912,0.0513029315960911,0,0.0513031832247556
"4718",140,24,33,801312,1106,944,"24033801312","1400000US24033801312",2,"X6to17",309,0.251628664495114,0.302931596091205,0.0513031832247556,0.302931679153094
"4719",140,24,33,801312,1106,944,"24033801312","1400000US24033801312",3,"Und6and6to17",102,0.0830618892508143,0.385993485342019,0.302931679153094,0.385994099348534
"4720",140,24,33,801312,1106,944,"24033801312","1400000US24033801312",4,"NoChild",754,0.614006514657981,1,0.385994099348534,1
"4721",140,24,33,801313,1106,945,"24033801313","1400000US24033801313",0,"Total",1116,0,0,0,0
"4722",140,24,33,801313,1106,945,"24033801313","1400000US24033801313",1,"Under6",63,0.0564516129032258,0.0564516129032258,0,0.0564518100358422
"4723",140,24,33,801313,1106,945,"24033801313","1400000US24033801313",2,"X6to17",220,0.197132616487455,0.253584229390681,0.0564518100358422,0.253584292114695
"4724",140,24,33,801313,1106,945,"24033801313","1400000US24033801313",3,"Und6and6to17",70,0.0627240143369176,0.316308243727599,0.253584292114695,0.316308927419355
"4725",140,24,33,801313,1106,945,"24033801313","1400000US24033801313",4,"NoChild",763,0.683691756272401,1,0.316308927419355,1
"4726",140,24,33,801404,1107,946,"24033801404","1400000US24033801404",0,"Total",1949,0,0,0,0
"4727",140,24,33,801404,1107,946,"24033801404","1400000US24033801404",1,"Under6",106,0.0543868650590046,0.0543868650590047,0,0.0543870174448436
"4728",140,24,33,801404,1107,946,"24033801404","1400000US24033801404",2,"X6to17",297,0.152385838891739,0.206772703950744,0.0543870174448436,0.206772759363776
"4729",140,24,33,801404,1107,946,"24033801404","1400000US24033801404",3,"Und6and6to17",108,0.0554130323242689,0.262185736275013,0.206772759363776,0.262186474089277
"4730",140,24,33,801404,1107,946,"24033801404","1400000US24033801404",4,"NoChild",1438,0.737814263724987,1,0.262186474089277,1
"4731",140,24,33,801405,1107,947,"24033801405","1400000US24033801405",0,"Total",1490,0,0,0,0
"4732",140,24,33,801405,1107,947,"24033801405","1400000US24033801405",1,"Under6",97,0.0651006711409396,0.0651006711409396,0,0.0651008825503356
"4733",140,24,33,801405,1107,947,"24033801405","1400000US24033801405",2,"X6to17",315,0.211409395973154,0.276510067114094,0.0651008825503356,0.276510153020134
"4734",140,24,33,801405,1107,947,"24033801405","1400000US24033801405",3,"Und6and6to17",128,0.0859060402684564,0.36241610738255,0.276510153020134,0.362416744966443
"4735",140,24,33,801405,1107,947,"24033801405","1400000US24033801405",4,"NoChild",950,0.63758389261745,1,0.362416744966443,1
"4736",140,24,33,801406,1107,948,"24033801406","1400000US24033801406",0,"Total",1246,0,0,0,0
"4737",140,24,33,801406,1107,948,"24033801406","1400000US24033801406",1,"Under6",90,0.07223113964687,0.07223113964687,0,0.0722313146067416
"4738",140,24,33,801406,1107,948,"24033801406","1400000US24033801406",2,"X6to17",218,0.174959871589085,0.247191011235955,0.0722313146067416,0.247191071428571
"4739",140,24,33,801406,1107,948,"24033801406","1400000US24033801406",3,"Und6and6to17",75,0.0601926163723917,0.307383627608347,0.247191071428571,0.307384320224719
"4740",140,24,33,801406,1107,948,"24033801406","1400000US24033801406",4,"NoChild",863,0.692616372391653,1,0.307384320224719,1
"4741",140,24,33,801407,1107,949,"24033801407","1400000US24033801407",0,"Total",2221,0,0,0,0
"4742",140,24,33,801407,1107,949,"24033801407","1400000US24033801407",1,"Under6",148,0.0666366501575867,0.0666366501575866,0,0.0666368689779378
"4743",140,24,33,801407,1107,949,"24033801407","1400000US24033801407",2,"X6to17",486,0.218820351193156,0.285457001350743,0.0666368689779378,0.285457078343089
"4744",140,24,33,801407,1107,949,"24033801407","1400000US24033801407",3,"Und6and6to17",171,0.0769923457901846,0.362449347140928,0.285457078343089,0.36244998469158
"4745",140,24,33,801407,1107,949,"24033801407","1400000US24033801407",4,"NoChild",1416,0.637550652859073,1,0.36244998469158,1
"4746",140,24,33,801408,1107,950,"24033801408","1400000US24033801408",0,"Total",1523,0,0,0,0
"4747",140,24,33,801408,1107,950,"24033801408","1400000US24033801408",1,"Under6",146,0.0958634274458306,0.0958634274458305,0,0.0958636040709126
"4748",140,24,33,801408,1107,950,"24033801408","1400000US24033801408",2,"X6to17",269,0.176625082074852,0.272488509520683,0.0958636040709126,0.272488576493762
